candidate_count,canonical_smiles_rdkit,chembl_activity_id,chembl_molecule_id,chembl_original_relation,chembl_original_units,chembl_original_value,chembl_standard_relation,chembl_standard_units,chembl_standard_value,evidence_label,id_equal,match_status,numeric_equal,secondary_exact_id_candidates,secondary_parent_id_candidates,tdc_id,tdc_raw_smiles,tdc_row,tdc_y
1,O=C(O)COc1ccc(Br)cc1-c1ccccc1,14758830,CHEMBL1778616,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14758830, ""canonical_smiles_rdkit"": ""O=C(O)COc1ccc(Br)cc1-c1ccccc1"", ""identifier"": ""CHEMBL1778616"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 108, ""standard_relation"": ""<"", ""standard_units"": ""mL.min-1.g-1"", ""target"": ""3.0""}]","[{""activity_id"": 14758830, ""canonical_smiles_rdkit"": ""O=C(O)COc1ccc(Br)cc1-c1ccccc1"", ""identifier"": ""CHEMBL1778616"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 108, ""standard_relation"": ""<"", ""standard_units"": ""mL.min-1.g-1"", ""target"": ""3.0""}]",CHEMBL1778616,O=C(O)COc1ccc(Br)cc1-c1ccccc1,962,3.0
1,Cc1c(Sc2ccc(Cl)cc2)c2ccc(S(C)(=O)=O)cc2n1CC(=O)O,14758844,CHEMBL1917430,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14758844, ""canonical_smiles_rdkit"": ""Cc1c(Sc2ccc(Cl)cc2)c2ccc(S(C)(=O)=O)cc2n1CC(=O)O"", ""identifier"": ""CHEMBL1917430"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 122, ""standard_relation"": ""<"", ""standard_units"": ""mL.min-1.g-1"", ""target"": ""3.0""}]","[{""activity_id"": 14758844, ""canonical_smiles_rdkit"": ""Cc1c(Sc2ccc(Cl)cc2)c2ccc(S(C)(=O)=O)cc2n1CC(=O)O"", ""identifier"": ""CHEMBL1917430"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 122, ""standard_relation"": ""<"", ""standard_units"": ""mL.min-1.g-1"", ""target"": ""3.0""}]",CHEMBL1917430,Cc1c(Sc2ccc(Cl)cc2)c2ccc(S(C)(=O)=O)cc2n1CC(=O)O,963,3.0
1,Cc1ccc2c(c1)c(Sc1ccccc1Cl)c(C)n2CC(=O)O,14758868,CHEMBL1917442,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14758868, ""canonical_smiles_rdkit"": ""Cc1ccc2c(c1)c(Sc1ccccc1Cl)c(C)n2CC(=O)O"", ""identifier"": ""CHEMBL1917442"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 146, ""standard_relation"": ""<"", ""standard_units"": ""mL.min-1.g-1"", ""target"": ""3.0""}]","[{""activity_id"": 14758868, ""canonical_smiles_rdkit"": ""Cc1ccc2c(c1)c(Sc1ccccc1Cl)c(C)n2CC(=O)O"", ""identifier"": ""CHEMBL1917442"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 146, ""standard_relation"": ""<"", ""standard_units"": ""mL.min-1.g-1"", ""target"": ""3.0""}]",CHEMBL1917442,Cc1ccc2c(c1)c(Sc1ccccc1Cl)c(C)n2CC(=O)O,964,3.0
1,Cc1cc(OC2CCN(CC3CCN([C@@H](Cc4ccc(F)cc4)C(=O)O)CC3)CC2)ccc1Cl,14758891,CHEMBL2158782,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14758891, ""canonical_smiles_rdkit"": ""Cc1cc(OC2CCN(CC3CCN([C@@H](Cc4ccc(F)cc4)C(=O)O)CC3)CC2)ccc1Cl"", ""identifier"": ""CHEMBL2158782"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 169, ""standard_relation"": ""<"", ""standard_units"": ""mL.min-1.g-1"", ""target"": ""3.0""}]","[{""activity_id"": 14758891, ""canonical_smiles_rdkit"": ""Cc1cc(OC2CCN(CC3CCN([C@@H](Cc4ccc(F)cc4)C(=O)O)CC3)CC2)ccc1Cl"", ""identifier"": ""CHEMBL2158782"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 169, ""standard_relation"": ""<"", ""standard_units"": ""mL.min-1.g-1"", ""target"": ""3.0""}]",CHEMBL2158782,Cc1cc(OC2CCN(CC3CCN([C@@H](Cc4ccc(F)cc4)C(=O)O)CC3)CC2)ccc1Cl,965,3.0
1,CCS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(N)=O)c(C)c1,14758897,CHEMBL1778653,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14758897, ""canonical_smiles_rdkit"": ""CCS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(N)=O)c(C)c1"", ""identifier"": ""CHEMBL1778653"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 175, ""standard_relation"": ""<"", ""standard_units"": ""mL.min-1.g-1"", ""target"": ""3.0""}]","[{""activity_id"": 14758897, ""canonical_smiles_rdkit"": ""CCS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(N)=O)c(C)c1"", ""identifier"": ""CHEMBL1778653"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 175, ""standard_relation"": ""<"", ""standard_units"": ""mL.min-1.g-1"", ""target"": ""3.0""}]",CHEMBL1778653,CCS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(N)=O)c(C)c1,966,3.0
1,Cc1c(Sc2ccc(Cl)cc2)c2cc(Cl)ccc2n1C(C)C(=O)O,14758908,CHEMBL1917421,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14758908, ""canonical_smiles_rdkit"": ""Cc1c(Sc2ccc(Cl)cc2)c2cc(Cl)ccc2n1C(C)C(=O)O"", ""identifier"": ""CHEMBL1917421"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 186, ""standard_relation"": ""<"", ""standard_units"": ""mL.min-1.g-1"", ""target"": ""3.0""}]","[{""activity_id"": 14758908, ""canonical_smiles_rdkit"": ""Cc1c(Sc2ccc(Cl)cc2)c2cc(Cl)ccc2n1C(C)C(=O)O"", ""identifier"": ""CHEMBL1917421"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 186, ""standard_relation"": ""<"", ""standard_units"": ""mL.min-1.g-1"", ""target"": ""3.0""}]",CHEMBL1917421,Cc1c(Sc2ccc(Cl)cc2)c2cc(Cl)ccc2n1C(C)C(=O)O,967,3.0
1,C[C@@H](C(=O)NS(C)(=O)=O)c1ccc(OS(=O)(=O)C(F)(F)F)cc1,14758922,CHEMBL189475,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14758922, ""canonical_smiles_rdkit"": ""C[C@@H](C(=O)NS(C)(=O)=O)c1ccc(OS(=O)(=O)C(F)(F)F)cc1"", ""identifier"": ""CHEMBL189475"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 200, ""standard_relation"": ""<"", ""standard_units"": ""mL.min-1.g-1"", ""target"": ""3.0""}]","[{""activity_id"": 14758922, ""canonical_smiles_rdkit"": ""C[C@@H](C(=O)NS(C)(=O)=O)c1ccc(OS(=O)(=O)C(F)(F)F)cc1"", ""identifier"": ""CHEMBL189475"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 200, ""standard_relation"": ""<"", ""standard_units"": ""mL.min-1.g-1"", ""target"": ""3.0""}]",CHEMBL189475,C[C@@H](C(=O)NS(C)(=O)=O)c1ccc(OS(=O)(=O)C(F)(F)F)cc1,968,3.0
1,O=C(CN1C2=NCCN2c2ccccc21)c1ccc(Cl)cc1,14758977,CHEMBL2094588,,microL/min/mg,4.0,,mL.min-1.g-1,4.0,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14758977, ""canonical_smiles_rdkit"": ""O=C(CN1C2=NCCN2c2ccccc21)c1ccc(Cl)cc1"", ""identifier"": ""CHEMBL2094588"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 215, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""4.0""}]","[{""activity_id"": 14758977, ""canonical_smiles_rdkit"": ""O=C(CN1C2=NCCN2c2ccccc21)c1ccc(Cl)cc1"", ""identifier"": ""CHEMBL2094588"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 215, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""4.0""}]",CHEMBL2094588,O=C(CN1C2=NCCN2c2ccccc21)c1ccc(Cl)cc1,969,4.0
1,COc1ccc2c(c1)c(-c1ccnc3cc(Cl)ccc13)c(C)n2CC(=O)O,14758981,CHEMBL379828,,microL/min/mg,4.0,,mL.min-1.g-1,4.0,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14758981, ""canonical_smiles_rdkit"": ""COc1ccc2c(c1)c(-c1ccnc3cc(Cl)ccc13)c(C)n2CC(=O)O"", ""identifier"": ""CHEMBL379828"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 219, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""4.0""}]","[{""activity_id"": 14758981, ""canonical_smiles_rdkit"": ""COc1ccc2c(c1)c(-c1ccnc3cc(Cl)ccc13)c(C)n2CC(=O)O"", ""identifier"": ""CHEMBL379828"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 219, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""4.0""}]",CHEMBL379828,COc1ccc2c(c1)c(-c1ccnc3cc(Cl)ccc13)c(C)n2CC(=O)O,970,4.0
1,Cc1c(Sc2ccc(Cl)cc2)c2c(C#N)c(Cl)ccc2n1CC(=O)O,14758987,CHEMBL1917428,,microL/min/mg,4.0,,mL.min-1.g-1,4.0,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14758987, ""canonical_smiles_rdkit"": ""Cc1c(Sc2ccc(Cl)cc2)c2c(C#N)c(Cl)ccc2n1CC(=O)O"", ""identifier"": ""CHEMBL1917428"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 225, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""4.0""}]","[{""activity_id"": 14758987, ""canonical_smiles_rdkit"": ""Cc1c(Sc2ccc(Cl)cc2)c2c(C#N)c(Cl)ccc2n1CC(=O)O"", ""identifier"": ""CHEMBL1917428"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 225, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""4.0""}]",CHEMBL1917428,Cc1c(Sc2ccc(Cl)cc2)c2c(C#N)c(Cl)ccc2n1CC(=O)O,971,4.0
1,CCn1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c1ccc(C)cc1,14759000,CHEMBL1934268,,microL/min/mg,4.2,,mL.min-1.g-1,4.2,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14759000, ""canonical_smiles_rdkit"": ""CCn1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c1ccc(C)cc1"", ""identifier"": ""CHEMBL1934268"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 234, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""4.2""}]","[{""activity_id"": 14759000, ""canonical_smiles_rdkit"": ""CCn1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c1ccc(C)cc1"", ""identifier"": ""CHEMBL1934268"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 234, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""4.2""}]",CHEMBL1934268,CCn1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c1ccc(C)cc1,972,4.2
1,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c2ccccc12,14758776,CHEMBL2208430,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14758776, ""canonical_smiles_rdkit"": ""O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c2ccccc12"", ""identifier"": ""CHEMBL2208430"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 54, ""standard_relation"": ""<"", ""standard_units"": ""mL.min-1.g-1"", ""target"": ""3.0""}]","[{""activity_id"": 14758776, ""canonical_smiles_rdkit"": ""O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c2ccccc12"", ""identifier"": ""CHEMBL2208430"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 54, ""standard_relation"": ""<"", ""standard_units"": ""mL.min-1.g-1"", ""target"": ""3.0""}]",CHEMBL2208430,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c2ccccc12,973,3.0
1,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1cc(=O)[nH]c2ccccc12,14758777,CHEMBL2208434,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14758777, ""canonical_smiles_rdkit"": ""O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1cc(=O)[nH]c2ccccc12"", ""identifier"": ""CHEMBL2208434"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 55, ""standard_relation"": ""<"", ""standard_units"": ""mL.min-1.g-1"", ""target"": ""3.0""}]","[{""activity_id"": 14758777, ""canonical_smiles_rdkit"": ""O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1cc(=O)[nH]c2ccccc12"", ""identifier"": ""CHEMBL2208434"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 55, ""standard_relation"": ""<"", ""standard_units"": ""mL.min-1.g-1"", ""target"": ""3.0""}]",CHEMBL2208434,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1cc(=O)[nH]c2ccccc12,974,3.0
1,O=C(O)CCc1ccc(OCc2cc(Cl)ccc2-c2ccccc2)cc1,14758797,CHEMBL2058529,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14758797, ""canonical_smiles_rdkit"": ""O=C(O)CCc1ccc(OCc2cc(Cl)ccc2-c2ccccc2)cc1"", ""identifier"": ""CHEMBL2058529"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 75, ""standard_relation"": ""<"", ""standard_units"": ""mL.min-1.g-1"", ""target"": ""3.0""}]","[{""activity_id"": 14758797, ""canonical_smiles_rdkit"": ""O=C(O)CCc1ccc(OCc2cc(Cl)ccc2-c2ccccc2)cc1"", ""identifier"": ""CHEMBL2058529"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 75, ""standard_relation"": ""<"", ""standard_units"": ""mL.min-1.g-1"", ""target"": ""3.0""}]",CHEMBL2058529,O=C(O)CCc1ccc(OCc2cc(Cl)ccc2-c2ccccc2)cc1,975,3.0
1,Cc1ccc(C(=O)NC(C)C)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,14758862,CHEMBL2031466,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14758862, ""canonical_smiles_rdkit"": ""Cc1ccc(C(=O)NC(C)C)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O"", ""identifier"": ""CHEMBL2031466"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 140, ""standard_relation"": ""<"", ""standard_units"": ""mL.min-1.g-1"", ""target"": ""3.0""}]","[{""activity_id"": 14758862, ""canonical_smiles_rdkit"": ""Cc1ccc(C(=O)NC(C)C)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O"", ""identifier"": ""CHEMBL2031466"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 140, ""standard_relation"": ""<"", ""standard_units"": ""mL.min-1.g-1"", ""target"": ""3.0""}]",CHEMBL2031466,Cc1ccc(C(=O)NC(C)C)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,976,3.0
1,CCOC(=O)N1CCC(Nc2cc(OC)ccn2)CC1,14758991,CHEMBL112246,,microL/min/mg,4.0,,mL.min-1.g-1,4.0,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14758991, ""canonical_smiles_rdkit"": ""CCOC(=O)N1CCC(Nc2cc(OC)ccn2)CC1"", ""identifier"": ""CHEMBL112246"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 229, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""4.0""}]","[{""activity_id"": 14758991, ""canonical_smiles_rdkit"": ""CCOC(=O)N1CCC(Nc2cc(OC)ccn2)CC1"", ""identifier"": ""CHEMBL112246"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 229, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""4.0""}]",CHEMBL112246,CCOC(=O)N1CCC(Nc2cc(OC)ccn2)CC1,977,4.0
1,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cccc(F)c2)CC1,14758811,CHEMBL212731,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14758811, ""canonical_smiles_rdkit"": ""CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cccc(F)c2)CC1"", ""identifier"": ""CHEMBL212731"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 89, ""standard_relation"": ""<"", ""standard_units"": ""mL.min-1.g-1"", ""target"": ""3.0""}]","[{""activity_id"": 14758811, ""canonical_smiles_rdkit"": ""CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cccc(F)c2)CC1"", ""identifier"": ""CHEMBL212731"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 89, ""standard_relation"": ""<"", ""standard_units"": ""mL.min-1.g-1"", ""target"": ""3.0""}]",CHEMBL212731,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cccc(F)c2)CC1,978,3.0
1,Cc1ccc2c(c1)c(-c1ccnc3c(S(C)(=O)=O)cccc13)c(C)n2CC(=O)O,14758759,CHEMBL213494,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14758759, ""canonical_smiles_rdkit"": ""Cc1ccc2c(c1)c(-c1ccnc3c(S(C)(=O)=O)cccc13)c(C)n2CC(=O)O"", ""identifier"": ""CHEMBL213494"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 37, ""standard_relation"": ""<"", ""standard_units"": ""mL.min-1.g-1"", ""target"": ""3.0""}]","[{""activity_id"": 14758759, ""canonical_smiles_rdkit"": ""Cc1ccc2c(c1)c(-c1ccnc3c(S(C)(=O)=O)cccc13)c(C)n2CC(=O)O"", ""identifier"": ""CHEMBL213494"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 37, ""standard_relation"": ""<"", ""standard_units"": ""mL.min-1.g-1"", ""target"": ""3.0""}]",CHEMBL213494,Cc1ccc2c(c1)c(-c1ccnc3c(S(C)(=O)=O)cccc13)c(C)n2CC(=O)O,979,3.0
1,CCS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)cc1,14758771,CHEMBL1778641,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14758771, ""canonical_smiles_rdkit"": ""CCS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)cc1"", ""identifier"": ""CHEMBL1778641"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 49, ""standard_relation"": ""<"", ""standard_units"": ""mL.min-1.g-1"", ""target"": ""3.0""}]","[{""activity_id"": 14758771, ""canonical_smiles_rdkit"": ""CCS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)cc1"", ""identifier"": ""CHEMBL1778641"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 49, ""standard_relation"": ""<"", ""standard_units"": ""mL.min-1.g-1"", ""target"": ""3.0""}]",CHEMBL1778641,CCS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)cc1,980,3.0
1,O=C(O)COc1ccc(Cl)cc1CN1CCN(S(=O)(=O)c2ccccc2)CC1,14758945,CHEMBL1689109,,microL/min/mg,3.6,,mL.min-1.g-1,3.6,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14758945, ""canonical_smiles_rdkit"": ""O=C(O)COc1ccc(Cl)cc1CN1CCN(S(=O)(=O)c2ccccc2)CC1"", ""identifier"": ""CHEMBL1689109"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 204, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""3.6""}]","[{""activity_id"": 14758945, ""canonical_smiles_rdkit"": ""O=C(O)COc1ccc(Cl)cc1CN1CCN(S(=O)(=O)c2ccccc2)CC1"", ""identifier"": ""CHEMBL1689109"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 204, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""3.6""}]",CHEMBL1689109,O=C(O)COc1ccc(Cl)cc1CN1CCN(S(=O)(=O)c2ccccc2)CC1,981,3.6
1,COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1,14761168,CHEMBL1363,,microL/min/mg,9.0,,mL.min-1.g-1,9.0,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14761168, ""canonical_smiles_rdkit"": ""COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1"", ""identifier"": ""CHEMBL1363"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 379, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""9.0""}]","[{""activity_id"": 14761168, ""canonical_smiles_rdkit"": ""COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1"", ""identifier"": ""CHEMBL1363"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 379, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""9.0""}]",CHEMBL1363,COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1,982,9.0
1,COc1cccc(Nc2nc(NCC3CCCO3)c3ccccc3n2)c1,14765487,CHEMBL1198335,,microL/min/mg,112.2,,mL.min-1.g-1,112.2,OBSERVED,True,MATCHED,True,"[{""activity_id"": 14765487, ""canonical_smiles_rdkit"": ""COc1cccc(Nc2nc(NCC3CCCO3)c3ccccc3n2)c1"", ""identifier"": ""CHEMBL1198335"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 899, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""112.2""}]","[{""activity_id"": 14765487, ""canonical_smiles_rdkit"": ""COc1cccc(Nc2nc(NCC3CCCO3)c3ccccc3n2)c1"", ""identifier"": ""CHEMBL1198335"", ""raw_filename"": ""data/raw/chembl/CHEMBL3301370_activities_00000.json"", ""source"": ""CHEMBL3301370"", ""source_row_1based"": 899, ""standard_relation"": null, ""standard_units"": ""mL.min-1.g-1"", ""target"": ""112.2""}]",CHEMBL1198335,COc1cccc(Nc2nc(NCC3CCCO3)c3ccccc3n2)c1,983,112.2
