candidate_count,canonical_smiles_rdkit,chembl_activity_id,chembl_molecule_id,chembl_original_relation,chembl_original_units,chembl_original_value,chembl_standard_relation,chembl_standard_units,chembl_standard_value,evidence_label,id_equal,match_status,numeric_equal,tdc_id,tdc_raw_smiles,tdc_row,tdc_y
1,CCCC(=O)Nc1ccc(Cl)c(-c2nc3ncccc3o2)c1,14766491,CHEMBL1609158,>,microL/min/mg,150.0,>,mL.min-1.g-1,150.0,OBSERVED,True,MATCHED,True,CHEMBL1609158,CCCC(=O)Nc1ccc(Cl)c(-c2nc3ncccc3o2)c1,891,150.0
1,Cc1ccc2nc(C[N+]34CCC(CC3)[C@@H](OC(=O)[C@](C)(c3ccccc3)N3CCCCC3)C4)oc2c1,14766498,CHEMBL1922054,>,microL/min/mg,150.0,>,mL.min-1.g-1,150.0,OBSERVED,True,MATCHED,True,CHEMBL1922054,Cc1ccc2nc(C[N+]34CCC(CC3)[C@@H](OC(=O)[C@](C)(c3ccccc3)N3CCCCC3)C4)oc2c1,892,150.0
1,CCOC(=O)c1ccc(OCCC2CCN(c3ccc(C)nn3)CC2)cc1,14766526,CHEMBL298019,>,microL/min/mg,150.0,>,mL.min-1.g-1,150.0,OBSERVED,True,MATCHED,True,CHEMBL298019,CCOC(=O)c1ccc(OCCC2CCN(c3ccc(C)nn3)CC2)cc1,893,150.0
1,CCOc1nc2ccc(OCCC3CCN(c4ccc(C)nn4)CC3)cc2o1,14759902,CHEMBL426823,,microL/min/mg,6.0,,mL.min-1.g-1,6.0,OBSERVED,True,MATCHED,True,CHEMBL426823,CCOc1nc2ccc(OCCC3CCN(c4ccc(C)nn4)CC3)cc2o1,894,6.0
1,O=C(O)COc1ccc(C(F)(F)F)cc1CN1CCN(S(=O)(=O)c2ccccc2)CC1,14759934,CHEMBL1689110,,microL/min/mg,6.33,,mL.min-1.g-1,6.33,OBSERVED,True,MATCHED,True,CHEMBL1689110,O=C(O)COc1ccc(C(F)(F)F)cc1CN1CCN(S(=O)(=O)c2ccccc2)CC1,895,6.33
1,Cc1cc(N2CCC[C@@H]2C(=O)NCCc2ccc3c(c2)OCO3)nc(-n2ccnc2)n1,14766485,CHEMBL376632,>,microL/min/mg,150.0,>,mL.min-1.g-1,150.0,OBSERVED,True,MATCHED,True,CHEMBL376632,Cc1cc(N2CCC[C@@H]2C(=O)NCCc2ccc3c(c2)OCO3)nc(-n2ccnc2)n1,896,150.0
1,Cc1ccc(-c2nnc(SCC(=O)N3CCN(c4ccccc4)CC3)o2)cc1,14766521,CHEMBL1367530,>,microL/min/mg,150.0,>,mL.min-1.g-1,150.0,OBSERVED,True,MATCHED,True,CHEMBL1367530,Cc1ccc(-c2nnc(SCC(=O)N3CCN(c4ccccc4)CC3)o2)cc1,897,150.0
1,CC(=O)N1CCN(CCOc2ccc(C3CCN(c4ccc5nnc(C(F)(F)F)n5n4)CC3)cc2)CC1,14766529,CHEMBL2346974,>,microL/min/mg,150.0,>,mL.min-1.g-1,150.0,OBSERVED,True,MATCHED,True,CHEMBL2346974,CC(=O)N1CCN(CCOc2ccc(C3CCN(c4ccc5nnc(C(F)(F)F)n5n4)CC3)cc2)CC1,898,150.0
1,CC(=O)c1ccc(N2CCN(S(=O)(=O)C[C@]34CC[C@H](CC3=O)C4(C)C)CC2)nc1,14766542,CHEMBL465305,>,microL/min/mg,150.0,>,mL.min-1.g-1,150.0,OBSERVED,True,MATCHED,True,CHEMBL465305,CC(=O)c1ccc(N2CCN(S(=O)(=O)C[C@]34CC[C@H](CC3=O)C4(C)C)CC2)nc1,899,150.0
1,COc1ccc2nc(C)cc(N3CC(CNC(=O)C4CC4)OC3=O)c2c1,14761161,CHEMBL1831130,,microL/min/mg,8.91,,mL.min-1.g-1,8.91,OBSERVED,True,MATCHED,True,CHEMBL1831130,COc1ccc2nc(C)cc(N3CC(CNC(=O)C4CC4)OC3=O)c2c1,900,8.91
1,O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cccc13)CN(C(=O)N1CCOCC1)CC2,14764331,CHEMBL178737,,microL/min/mg,42.0,,mL.min-1.g-1,42.0,OBSERVED,True,MATCHED,True,CHEMBL178737,O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cccc13)CN(C(=O)N1CCOCC1)CC2,901,42.0
1,CCNC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-n2c(C)nnc21,14762241,CHEMBL1232461,,microL/min/mg,14.13,,mL.min-1.g-1,14.13,OBSERVED,True,MATCHED,True,CHEMBL1232461,CCNC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-n2c(C)nnc21,902,14.13
1,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccccc2)N2CCN(S(=O)(=O)C(F)(F)F)CC2)CC1,14762363,CHEMBL1951898,,microL/min/mg,18.0,,mL.min-1.g-1,18.0,OBSERVED,True,MATCHED,True,CHEMBL1951898,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccccc2)N2CCN(S(=O)(=O)C(F)(F)F)CC2)CC1,903,18.0
1,NC(=O)Nc1sc(-c2ccccc2)cc1C(N)=O,14762452,CHEMBL404609,,microL/min/mg,21.0,,mL.min-1.g-1,21.0,OBSERVED,True,MATCHED,True,CHEMBL404609,NC(=O)Nc1sc(-c2ccccc2)cc1C(N)=O,904,21.0
1,Cc1ccc2c(NC[C@](O)(CC(C)(C)c3cc(F)cc4c3OCC4)C(F)(F)F)cccc2n1,14766568,CHEMBL2103876,>,microL/min/mg,150.0,>,mL.min-1.g-1,150.0,OBSERVED,True,MATCHED,True,CHEMBL2103876,Cc1ccc2c(NC[C@](O)(CC(C)(C)c3cc(F)cc4c3OCC4)C(F)(F)F)cccc2n1,905,150.0
1,C[C@H](Nc1nc(Nc2cc(C3CC3)[nH]n2)cnc1C#N)c1ccc(F)cn1,14762345,CHEMBL578194,,microL/min/mg,17.38,,mL.min-1.g-1,17.38,OBSERVED,True,MATCHED,True,CHEMBL578194,C[C@H](Nc1nc(Nc2cc(C3CC3)[nH]n2)cnc1C#N)c1ccc(F)cn1,906,17.38
1,C[C@@H]1CN(Cc2nnc(-c3cc(-c4cccc5[nH]ccc45)cc4[nH]ncc34)o2)C[C@H](C)O1,14765473,CHEMBL2216839,,microL/min/mg,107.15,,mL.min-1.g-1,107.15,OBSERVED,True,MATCHED,True,CHEMBL2216839,C[C@H]1CN(Cc2nnc(-c3cc(-c4cccc5[nH]ccc45)cc4[nH]ncc34)o2)C[C@@H](C)O1,907,107.15
1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,14762377,CHEMBL553,,microL/min/mg,18.62,,mL.min-1.g-1,18.62,OBSERVED,True,MATCHED,True,CHEMBL553,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,908,18.62
1,CCOc1ccc2nc(N)sc2c1,14762416,CHEMBL565755,,microL/min/mg,19.95,,mL.min-1.g-1,19.95,OBSERVED,True,MATCHED,True,CHEMBL565755,CCOc1ccc2nc(N)sc2c1,909,19.95
1,COc1nc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@](O)(CCN(C)C)c1cccc2ccccc12,14762417,CHEMBL376488,,microL/min/mg,19.95,,mL.min-1.g-1,19.95,OBSERVED,True,MATCHED,True,CHEMBL376488,COc1nc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@](O)(CCN(C)C)c1cccc2ccccc12,910,19.95
1,O=C(Cc1ccccc1)Nc1nnc(CCSCCc2nnc(NC(=O)Cc3ccccc3)s2)s1,14762435,CHEMBL2177757,,microL/min/mg,20.42,,mL.min-1.g-1,20.42,OBSERVED,True,MATCHED,True,CHEMBL2177757,O=C(Cc1ccccc1)Nc1nnc(CCSCCc2nnc(NC(=O)Cc3ccccc3)s2)s1,911,20.42
1,C#CC[C@@H](C(=O)N[C@H](/C=C/C(=O)OCC)C[C@@H]1CCNC1=O)n1cccc(NC(=O)c2cc(C)on2)c1=O,14762442,CHEMBL141157,,microL/min/mg,20.89,,mL.min-1.g-1,20.89,OBSERVED,True,MATCHED,True,CHEMBL141157,C#CC[C@@H](C(=O)N[C@H](/C=C/C(=O)OCC)C[C@@H]1CCNC1=O)n1cccc(NC(=O)c2cc(C)on2)c1=O,912,20.89
1,Cc1noc(C)c1-c1ccc(CNS(=O)(=O)c2c(C)noc2C)cc1,14764483,CHEMBL1645392,,microL/min/mg,60.26,,mL.min-1.g-1,60.26,OBSERVED,True,MATCHED,True,CHEMBL1645392,Cc1noc(C)c1-c1ccc(CNS(=O)(=O)c2c(C)noc2C)cc1,913,60.26
1,O=C(Nc1ccncc1)c1cccc2ccccc12,14764484,CHEMBL1381233,,microL/min/mg,60.26,,mL.min-1.g-1,60.26,OBSERVED,True,MATCHED,True,CHEMBL1381233,O=C(Nc1ccncc1)c1cccc2ccccc12,914,60.26
1,O=C(O)c1cncc(-c2ccc(Cl)c(C(=O)NCC34CC5CC(CC(C5)C3)C4)c2)c1,14764523,CHEMBL550902,,microL/min/mg,66.0,,mL.min-1.g-1,66.0,OBSERVED,True,MATCHED,True,CHEMBL550902,O=C(O)c1cncc(-c2ccc(Cl)c(C(=O)NCC34CC5CC(CC(C5)C3)C4)c2)c1,915,66.0
1,Cc1[nH]c2ccc(-c3nnc(SCC(=O)N4CCCc5ccccc54)o3)cc2c1C,14766513,CHEMBL1300857,>,microL/min/mg,150.0,>,mL.min-1.g-1,150.0,OBSERVED,True,MATCHED,True,CHEMBL1300857,Cc1[nH]c2ccc(-c3nnc(SCC(=O)N4CCCc5ccccc54)o3)cc2c1C,916,150.0
1,COc1ccccc1C(=O)/C=C/c1ccccc1C(F)(F)F,14766525,CHEMBL1801962,>,microL/min/mg,150.0,>,mL.min-1.g-1,150.0,OBSERVED,True,MATCHED,True,CHEMBL1801962,COc1ccccc1C(=O)/C=C/c1ccccc1C(F)(F)F,917,150.0
1,CC(C)CCOc1ccc(N)cc1,14764415,CHEMBL1610669,,microL/min/mg,51.29,,mL.min-1.g-1,51.29,OBSERVED,True,MATCHED,True,CHEMBL1610669,CC(C)CCOc1ccc(N)cc1,918,51.29
1,Cc1ccc(NC(=O)[C@@H]2CCCN2S(=O)(=O)c2cccc3cccnc23)c(C)c1,14766505,CHEMBL2171278,>,microL/min/mg,150.0,>,mL.min-1.g-1,150.0,OBSERVED,True,MATCHED,True,CHEMBL2171278,Cc1ccc(NC(=O)[C@@H]2CCCN2S(=O)(=O)c2cccc3cccnc23)c(C)c1,919,150.0
1,O=c1nc(NCc2ccccc2)sn1Cc1ccccc1,14766524,CHEMBL259081,>,microL/min/mg,150.0,>,mL.min-1.g-1,150.0,OBSERVED,True,MATCHED,True,CHEMBL259081,O=c1nc(NCc2ccccc2)sn1Cc1ccccc1,920,150.0
1,O=C(O)CCc1ccc(OCc2cccc(Oc3ccccc3)c2)cc1,14759795,CHEMBL1688458,,microL/min/mg,4.9,,mL.min-1.g-1,4.9,OBSERVED,True,MATCHED,True,CHEMBL1688458,O=C(O)CCc1ccc(OCc2cccc(Oc3ccccc3)c2)cc1,921,4.9
1,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,14759937,CHEMBL46,,microL/min/mg,6.46,,mL.min-1.g-1,6.46,OBSERVED,True,MATCHED,True,CHEMBL46,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,922,6.46
1,CCC(NC(=O)Nc1cc(Cl)ccc1Cl)(C(F)(F)F)C(F)(F)F,14759999,CHEMBL1290353,,microL/min/mg,7.41,,mL.min-1.g-1,7.41,OBSERVED,True,MATCHED,True,CHEMBL1290353,CCC(NC(=O)Nc1cc(Cl)ccc1Cl)(C(F)(F)F)C(F)(F)F,923,7.41
1,Cc1ccc(C(=O)N2CC3CNCC(C2)O3)cc1NC(=O)CC12CC3CC(CC(C3)C1)C2,14765329,CHEMBL550637,,microL/min/mg,71.25,,mL.min-1.g-1,71.25,OBSERVED,True,MATCHED,True,CHEMBL550637,Cc1ccc(C(=O)N2CC3CNCC(C2)O3)cc1NC(=O)CC12CC3CC(CC(C3)C1)C2,924,71.25
1,O=C(C1CCN(c2nnc(-n3cccc3)s2)CC1)N1CCc2ccccc2C1,14765385,CHEMBL1465276,,microL/min/mg,83.18,,mL.min-1.g-1,83.18,OBSERVED,True,MATCHED,True,CHEMBL1465276,O=C(C1CCN(c2nnc(-n3cccc3)s2)CC1)N1CCc2ccccc2C1,925,83.18
1,Cc1ccc(F)cc1S(=O)(=O)N[C@@H]1CCN(Cc2ccc(-c3ccccc3)cc2)C1,14765561,CHEMBL250961,,microL/min/mg,144.54,,mL.min-1.g-1,144.54,OBSERVED,True,MATCHED,True,CHEMBL250961,Cc1ccc(F)cc1S(=O)(=O)N[C@@H]1CCN(Cc2ccc(-c3ccccc3)cc2)C1,926,144.54
1,C[C@@H](NCc1ccccc1-c1ccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1)c1ccccc1,14765456,CHEMBL1947155,,microL/min/mg,104.5,,mL.min-1.g-1,104.5,OBSERVED,True,MATCHED,True,CHEMBL1947155,C[C@@H](NCc1ccccc1-c1ccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1)c1ccccc1,927,104.5
1,Cc1ccc(CNC(=O)C2CCCN2S(=O)(=O)c2ccc(F)cc2)cc1,14766531,CHEMBL1896341,>,microL/min/mg,150.0,>,mL.min-1.g-1,150.0,OBSERVED,True,MATCHED,True,CHEMBL1896341,Cc1ccc(CNC(=O)C2CCCN2S(=O)(=O)c2ccc(F)cc2)cc1,928,150.0
1,CC(C)(C)c1csc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)CC2)n1,14766532,CHEMBL2070942,>,microL/min/mg,150.0,>,mL.min-1.g-1,150.0,OBSERVED,True,MATCHED,True,CHEMBL2070942,CC(C)(C)c1csc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)CC2)n1,929,150.0
1,Cc1nc2ncnn2c(O)c1CCOC(=O)c1c(F)cccc1F,14766535,CHEMBL1600648,>,microL/min/mg,150.0,>,mL.min-1.g-1,150.0,OBSERVED,True,MATCHED,True,CHEMBL1600648,Cc1nc2ncnn2c(O)c1CCOC(=O)c1c(F)cccc1F,930,150.0
1,Cc1cc(C)nc(SCC(=O)Nc2cc(C)on2)n1,14766538,CHEMBL1490317,>,microL/min/mg,150.0,>,mL.min-1.g-1,150.0,OBSERVED,True,MATCHED,True,CHEMBL1490317,Cc1cc(C)nc(SCC(=O)Nc2cc(C)on2)n1,931,150.0
1,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(SC3CN(C4=NCCS4)C3)[C@H](C)[C@H]12,14766541,CHEMBL2107486,>,microL/min/mg,150.0,>,mL.min-1.g-1,150.0,OBSERVED,True,MATCHED,True,CHEMBL2107486,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(SC3CN(C4=NCCS4)C3)[C@H](C)[C@H]12,932,150.0
1,Clc1cccc(-n2nnnc2NCc2ccccc2Oc2ccccn2)c1Cl,14766555,CHEMBL1628691,>,microL/min/mg,150.0,>,mL.min-1.g-1,150.0,OBSERVED,True,MATCHED,True,CHEMBL1628691,Clc1cccc(-n2nnnc2NCc2ccccc2Oc2ccccn2)c1Cl,933,150.0
1,O=C(O)COc1ccccc1N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,14761139,CHEMBL2158828,,microL/min/mg,8.5,,mL.min-1.g-1,8.5,OBSERVED,True,MATCHED,True,CHEMBL2158828,O=C(O)COc1ccccc1N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,934,8.5
1,C[C@@H]1CN(c2ccc(F)cc2C(F)(F)F)CCN1S(=O)(=O)c1ccc(C(N)=O)cc1Cl,14759933,CHEMBL550175,,microL/min/mg,6.31,,mL.min-1.g-1,6.31,OBSERVED,True,MATCHED,True,CHEMBL550175,C[C@@H]1CN(c2ccc(F)cc2C(F)(F)F)CCN1S(=O)(=O)c1ccc(C(N)=O)cc1Cl,935,6.31
1,COc1cc(-c2ccc(Nc3ccccc3C(=O)O)c(OC)c2)ccc1Nc1ccccc1C(=O)O,14759943,CHEMBL1340633,,microL/min/mg,6.61,,mL.min-1.g-1,6.61,OBSERVED,True,MATCHED,True,CHEMBL1340633,COc1cc(-c2ccc(Nc3ccccc3C(=O)O)c(OC)c2)ccc1Nc1ccccc1C(=O)O,936,6.61
1,Cc1ccc(NC(=O)c2cccc(N3CCOCC3)c2)cc1NC(=O)c1ccc(OCc2cscn2)cc1,14763265,CHEMBL183630,,microL/min/mg,23.0,,mL.min-1.g-1,23.0,OBSERVED,True,MATCHED,True,CHEMBL183630,Cc1ccc(NC(=O)c2cccc(N3CCOCC3)c2)cc1NC(=O)c1ccc(OCc2cscn2)cc1,937,23.0
1,CNC(=O)c1cnn(-c2ccccc2)c1NS(=O)(=O)c1ccc(C)cc1,14762234,CHEMBL1916083,,microL/min/mg,14.0,,mL.min-1.g-1,14.0,OBSERVED,True,MATCHED,True,CHEMBL1916083,CNC(=O)c1cnn(-c2ccccc2)c1NS(=O)(=O)c1ccc(C)cc1,938,14.0
1,NCCCCN(Cc1nc2ccccc2[nH]1)C1CCCc2cccnc21,14764299,CHEMBL1088913,,microL/min/mg,39.25,,mL.min-1.g-1,39.25,OBSERVED,True,MATCHED,True,CHEMBL1088913,NCCCCN(Cc1nc2ccccc2[nH]1)C1CCCc2cccnc21,939,39.25
1,NC(=O)Nc1cc(-c2ccsc2)sc1C(N)=O,14764364,CHEMBL1831078,,microL/min/mg,45.0,,mL.min-1.g-1,45.0,OBSERVED,True,MATCHED,True,CHEMBL1831078,NC(=O)Nc1cc(-c2ccsc2)sc1C(N)=O,940,45.0
1,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2[nH]c(=O)ccc12,14761183,CHEMBL257269,,microL/min/mg,9.0,,mL.min-1.g-1,9.0,OBSERVED,True,MATCHED,True,CHEMBL257269,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2[nH]c(=O)ccc12,941,9.0
1,Cc1c(Sc2ccc(Cl)cc2)c2c(-c3cnccn3)cccc2n1CC(=O)O,14760035,CHEMBL1917440,,microL/min/mg,8.0,,mL.min-1.g-1,8.0,OBSERVED,True,MATCHED,True,CHEMBL1917440,Cc1c(Sc2ccc(Cl)cc2)c2c(-c3cnccn3)cccc2n1CC(=O)O,942,8.0
1,CNC(=O)c1cccc(NC(=O)Nc2cccc(C#N)c2)c1CN1CCC(Cc2ccc(F)cc2)CC1,14762238,CHEMBL337962,,microL/min/mg,14.0,,mL.min-1.g-1,14.0,OBSERVED,True,MATCHED,True,CHEMBL337962,CNC(=O)c1cccc(NC(=O)Nc2cccc(C#N)c2)c1CN1CCC(Cc2ccc(F)cc2)CC1,943,14.0
1,Cc1ccc(S(=O)(=O)Nc2c(C(=O)NCC(C)(C)C)c(C)nn2-c2ccccc2)cc1,14763344,CHEMBL1916279,,microL/min/mg,27.0,,mL.min-1.g-1,27.0,OBSERVED,True,MATCHED,True,CHEMBL1916279,Cc1ccc(S(=O)(=O)Nc2c(C(=O)NCC(C)(C)C)c(C)nn2-c2ccccc2)cc1,944,27.0
1,CC(=O)Nc1ccc(CNc2[nH]nc3cccc(Oc4ccc(F)cc4)c23)cc1,14763370,CHEMBL189181,,microL/min/mg,28.0,,mL.min-1.g-1,28.0,OBSERVED,True,MATCHED,True,CHEMBL189181,CC(=O)Nc1ccc(CNc2[nH]nc3cccc(Oc4ccc(F)cc4)c23)cc1,945,28.0
1,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,14762448,CHEMBL81,,microL/min/mg,21.0,,mL.min-1.g-1,21.0,OBSERVED,True,MATCHED,True,CHEMBL81,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,946,21.0
1,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCSCCNCCc3ccccc3Cl)c2s1,14761279,CHEMBL1807870,,microL/min/mg,11.0,,mL.min-1.g-1,11.0,OBSERVED,True,MATCHED,True,CHEMBL1807870,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCSCCNCCc3ccccc3Cl)c2s1,947,11.0
1,N=C(N)c1cc2c(OCc3ccccc3)cccc2s1,14761281,CHEMBL598191,,microL/min/mg,11.0,,mL.min-1.g-1,11.0,OBSERVED,True,MATCHED,True,CHEMBL598191,N=C(N)c1cc2c(OCc3ccccc3)cccc2s1,948,11.0
1,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3ccnc4ccccc34)sc21,14764298,CHEMBL205742,,microL/min/mg,39.0,,mL.min-1.g-1,39.0,OBSERVED,True,MATCHED,True,CHEMBL205742,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3ccnc4ccccc34)sc21,949,39.0
1,O=C(O)c1ccc(-c2ccc(Cl)c(C(=O)NCC34CC5CC(CC(C5)C3)C4)c2)cc1,14764308,CHEMBL564607,,microL/min/mg,40.0,,mL.min-1.g-1,40.0,OBSERVED,True,MATCHED,True,CHEMBL564607,O=C(O)c1ccc(-c2ccc(Cl)c(C(=O)NCC34CC5CC(CC(C5)C3)C4)c2)cc1,950,40.0
1,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@H](C)C(C)(C)C)c(C)nn2-c2ccccc2)cc1,14764332,CHEMBL1916283,,microL/min/mg,42.0,,mL.min-1.g-1,42.0,OBSERVED,True,MATCHED,True,CHEMBL1916283,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@H](C)C(C)(C)C)c(C)nn2-c2ccccc2)cc1,951,42.0
1,CCC(CC)n1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c1ccc(C)cc1,14764347,CHEMBL1934271,,microL/min/mg,43.0,,mL.min-1.g-1,43.0,OBSERVED,True,MATCHED,True,CHEMBL1934271,CCC(CC)n1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c1ccc(C)cc1,952,43.0
1,COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1cccc(CNC(C)=O)c1,14764357,CHEMBL2018964,,microL/min/mg,44.0,,mL.min-1.g-1,44.0,OBSERVED,True,MATCHED,True,CHEMBL2018964,COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1cccc(CNC(C)=O)c1,953,44.0
1,COc1ccc2c(c1)c(CC(=O)O)c(C)n2-c1ccnc2cc(Cl)ccc12,14769853,CHEMBL213029,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,CHEMBL213029,COc1ccc2c(c1)c(CC(=O)O)c(C)n2-c1ccnc2cc(Cl)ccc12,954,3.0
1,C[C@@H](C(=O)NCCN1CCCC1)c1ccc(OS(=O)(=O)C(F)(F)F)cc1,14758736,CHEMBL190243,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,CHEMBL190243,C[C@@H](C(=O)NCCN1CCCC1)c1ccc(OS(=O)(=O)C(F)(F)F)cc1,955,3.0
1,O=C(O)COc1ccc([N+](=O)[O-])cc1-c1ccccc1,14758791,CHEMBL1778612,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,CHEMBL1778612,O=C(O)COc1ccc([N+](=O)[O-])cc1-c1ccccc1,956,3.0
1,O=C(Nc1ccc([N+](=O)[O-])cc1O)Nc1ccccc1Br,14758796,CHEMBL239767,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,CHEMBL239767,O=C(Nc1ccc([N+](=O)[O-])cc1O)Nc1ccccc1Br,957,3.0
1,O=C(O)C[C@H]1CC[C@H](c2ccc(-c3ccc(Nc4ccc(C(F)(F)F)nc4)cn3)cc2)CC1,14758801,CHEMBL2364624,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,CHEMBL2364624,O=C(O)C[C@H]1CC[C@H](c2ccc(-c3ccc(Nc4ccc(C(F)(F)F)nc4)cn3)cc2)CC1,958,3.0
1,Nc1c(C(=O)c2cccc(OC[C@@H](O)CO)c2)cnn1-c1ccc(F)cc1,14758806,CHEMBL203567,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,CHEMBL203567,Nc1c(C(=O)c2cccc(OC[C@@H](O)CO)c2)cnn1-c1ccc(F)cc1,959,3.0
1,C[C@@H](C(=O)O)c1cccc(C(=O)c2ccccc2)c1,14758812,CHEMBL372052,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,CHEMBL372052,C[C@@H](C(=O)O)c1cccc(C(=O)c2ccccc2)c1,960,3.0
1,C[C@H](C(=O)O)c1cccc(C(=O)c2ccccc2)c1,14758826,CHEMBL75435,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,CHEMBL75435,C[C@H](C(=O)O)c1cccc(C(=O)c2ccccc2)c1,961,3.0
1,O=C(O)COc1ccc(Br)cc1-c1ccccc1,14758830,CHEMBL1778616,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,CHEMBL1778616,O=C(O)COc1ccc(Br)cc1-c1ccccc1,962,3.0
1,Cc1c(Sc2ccc(Cl)cc2)c2ccc(S(C)(=O)=O)cc2n1CC(=O)O,14758844,CHEMBL1917430,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,CHEMBL1917430,Cc1c(Sc2ccc(Cl)cc2)c2ccc(S(C)(=O)=O)cc2n1CC(=O)O,963,3.0
1,Cc1ccc2c(c1)c(Sc1ccccc1Cl)c(C)n2CC(=O)O,14758868,CHEMBL1917442,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,CHEMBL1917442,Cc1ccc2c(c1)c(Sc1ccccc1Cl)c(C)n2CC(=O)O,964,3.0
1,Cc1cc(OC2CCN(CC3CCN([C@@H](Cc4ccc(F)cc4)C(=O)O)CC3)CC2)ccc1Cl,14758891,CHEMBL2158782,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,CHEMBL2158782,Cc1cc(OC2CCN(CC3CCN([C@@H](Cc4ccc(F)cc4)C(=O)O)CC3)CC2)ccc1Cl,965,3.0
1,CCS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(N)=O)c(C)c1,14758897,CHEMBL1778653,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,CHEMBL1778653,CCS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(N)=O)c(C)c1,966,3.0
1,Cc1c(Sc2ccc(Cl)cc2)c2cc(Cl)ccc2n1C(C)C(=O)O,14758908,CHEMBL1917421,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,CHEMBL1917421,Cc1c(Sc2ccc(Cl)cc2)c2cc(Cl)ccc2n1C(C)C(=O)O,967,3.0
