Internal ID,canonical_smiles_rdkit,scaffold_group,outer_fold,is_sensitivity_member,has_target
Mol2544,COc1ccccc1CNc1cn[nH]c(=O)c1Cl,O=c1cc(NCc2ccccc2)cn[nH]1,0,False,True
Mol2545,CC(C)NC(=O)C1(Cc2ccccc2-c2ccncc2)CCOCC1,c1ccc(-c2ccncc2)c(CC2CCOCC2)c1,3,True,True
Mol2546,NCCOc1cccc(CC(=O)N2CCC(F)(F)CC2)c1,O=C(Cc1ccccc1)N1CCCCC1,4,False,True
Mol2547,CN(C)C1(CNC(=O)N2CCC=C(c3ccccc3)C2)CCOCC1,O=C(NCC1CCOCC1)N1CCC=C(c2ccccc2)C1,0,True,True
Mol2548,CCOC1CCN(c2ccnc(C(=O)NCc3ccccc3)c2)CC1,O=C(NCc1ccccc1)c1cc(N2CCCCC2)ccn1,1,True,True
Mol2549,CCCNC(=O)C1(NCc2cncnc2)CCCCC1,c1ncc(CNC2CCCCC2)cn1,1,True,True
Mol2550,COc1ccc(-c2ccc(Cn3nc(C)cc3C)cn2)cc1,c1ccc(-c2ccc(Cn3cccn3)cn2)cc1,3,True,True
Mol2551,Fc1ccc(CCNc2ncnc3ncccc23)cc1,c1ccc(CCNc2ncnc3ncccc23)cc1,3,True,True
Mol2552,CN(CC(=O)Nc1cccc(S(=O)(=O)N2CCCC2)c1)C1CCCCC1,O=C(CNC1CCCCC1)Nc1cccc(S(=O)(=O)N2CCCC2)c1,1,True,True
Mol2553,CCCCOc1nc(N)c2c(n1)N(Cc1cccc(CN3CCCC3)c1)CC(=O)N2,O=C1CN(Cc2cccc(CN3CCCC3)c2)c2ncncc2N1,1,True,True
Mol2554,NC(=O)c1cccc(Cn2cnc3c(oc4ccccc43)c2=O)c1,O=c1c2oc3ccccc3c2ncn1Cc1ccccc1,4,False,True
Mol2555,Cn1c(=O)n(Cc2cccnc2)c(=O)c2ccc(C(F)(F)F)nc21,O=c1[nH]c2ncccc2c(=O)n1Cc1cccnc1,1,False,True
Mol2556,COCCN(C)c1ccc(CN2CCc3nn(C)c(=O)cc3C2)cn1,O=c1cc2c(n[nH]1)CCN(Cc1cccnc1)C2,2,False,True
Mol2557,Cc1ccc(Cl)c(OC[C@@]2(O)CN(C3CCCC3)CC[C@@H]2O)c1,c1ccc(OCC2CCCN(C3CCCC3)C2)cc1,2,True,True
Mol2558,CN(Cc1nc2c(s1)CCCC2)c1cnccn1,c1cnc(NCc2nc3c(s2)CCCC3)cn1,1,True,True
Mol2559,Cc1cc(CN2CC(O)(CC#N)C2)ccc1F,c1ccc(CN2CCC2)cc1,1,True,True
Mol2560,Cc1cc(C(=O)NC(C)(C)C#N)nn1-c1ccc(F)cc1,c1ccc(-n2cccn2)cc1,0,False,True
Mol2561,COc1cccc(C(=O)NCC(=O)Nc2cccc3c2CCCC3)c1,O=C(CNC(=O)c1ccccc1)Nc1cccc2c1CCCC2,2,True,True
Mol2562,Clc1cccc(Cl)c1Cc1n[nH]c(CCCn2cccn2)n1,c1ccc(Cc2n[nH]c(CCCn3cccn3)n2)cc1,2,True,True
Mol2563,CN1C(=O)[C@H]2CN(CC3=CC[C@H]4C[C@@H]3C4(C)C)C[C@H]2C1=O,O=C1NC(=O)[C@@H]2CN(CC3=CC[C@H]4C[C@@H]3C4)C[C@H]12,4,True,True
Mol2564,O=S(=O)(NC[C@H]1CCCN1)c1ccc(OC(F)F)cc1,O=S(=O)(NC[C@H]1CCCN1)c1ccccc1,4,False,True
Mol2565,C=CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21C,O=C1C=C2CC[C@@H]3C(=C2CC1)C=CC1CCC[C@H]13,1,True,True
Mol2566,CCN1CCN(c2ccc(Nc3ncnc4sccc34)cc2)CC1,c1nc(Nc2ccc(N3CCNCC3)cc2)c2ccsc2n1,3,False,True
Mol2567,Cc1cc(CN2CCC(N(C)c3ncc(Cl)cn3)CC2)on1,c1cnc(NC2CCN(Cc3ccno3)CC2)nc1,1,True,True
Mol2568,Cc1nc(-c2ccccc2)c(C(=O)Nc2ccc(Cl)c(Cl)c2)s1,O=C(Nc1ccccc1)c1scnc1-c1ccccc1,2,True,True
Mol2569,Cc1[nH]nc(CCC(=O)NCCCOC2CCCC2)c1C,O=C(CCc1cc[nH]n1)NCCCOC1CCCC1,4,True,True
Mol2570,c1ccc2nc(N3CCCC4(CCNCC4)CC3)cnc2c1,c1ccc2nc(N3CCCC4(CCNCC4)CC3)cnc2c1,3,False,True
Mol2571,Cc1ccccc1C(=O)N1CCC(O)(Cn2ccnc2C)CC1,O=C(c1ccccc1)N1CCC(Cn2ccnc2)CC1,2,True,True
Mol2572,CC1(C)[C@@H]2C[C@H]1[C@@]1(O)[C@@H](C2)Oc2c(ccc(O)c2C(=O)NCCNS(C)(=O)=O)[C@@H]1O,c1ccc2c(c1)CC1[C@H]3C[C@@H](C[C@H]1O2)C3,0,True,True
Mol2573,CCN1CCN(S(=O)(=O)c2c[nH]c(C(C)C)n2)c2ccccc21,O=S(=O)(c1c[nH]cn1)N1CCNc2ccccc21,1,True,True
Mol2574,CN1CCC[C@H]1C(=O)N[C@@H](CO)Cc1ccccc1,O=C(NCCc1ccccc1)[C@@H]1CCCN1,3,True,True
Mol2575,Cn1ncnc1NCc1cc(F)cc(F)c1,c1ccc(CNc2ncn[nH]2)cc1,0,False,True
Mol2576,O=C(NCC1(N2CCCCC2)CCCC1)c1cnn[nH]1,O=C(NCC1(N2CCCCC2)CCCC1)c1cnn[nH]1,0,False,True
Mol2577,CNC(=O)Cc1cccc(OCCN2CCCCC2)c1,c1ccc(OCCN2CCCCC2)cc1,0,False,True
Mol2578,CC(=O)NC[C@H]1C[C@]2(C)[C@@H](CCCC[C@]2(C)O)N1CC1(O)CCCC1,C1CCC2CCN(CC3CCCC3)[C@@H]2CC1,4,False,True
Mol2579,O=C(CSCCc1ccncc1)Nc1ccccc1,O=C(CSCCc1ccncc1)Nc1ccccc1,3,True,True
Mol2580,C[C@H]1NC(=O)N(CCc2nc(C(F)(F)F)cs2)C1=O,O=C1CNC(=O)N1CCc1nccs1,3,True,True
Mol2581,O=C(Cc1cn2ccccc2n1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,O=C(Cc1cn2ccccc2n1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,0,True,True
Mol2582,Cc1nc(O)c(Cl)c(N(C)CC2CCN(C)CC2)n1,c1cc(NCC2CCNCC2)ncn1,4,False,True
Mol2583,OC1(c2cccnc2F)CCN(Cc2ccc(-c3ccc(F)cc3)o2)CC1,c1ccc(-c2ccc(CN3CCC(c4cccnc4)CC3)o2)cc1,2,True,True
Mol2584,CCN(CC(N)=O)CC(=O)N1c2ccccc2CCc2ccccc21,c1ccc2c(c1)CCc1ccccc1N2,0,True,True
Mol2585,CS(=O)(=O)NCc1cc2n(n1)CCN(C1Cc3ccccc3C1)C2,c1ccc2c(c1)CC(N1CCn3nccc3C1)C2,4,False,True
Mol2586,Cc1cc(N(CCO)CCCO)ncc1Br,c1ccncc1,0,True,True
Mol2587,Cc1ccc(-c2cnn3c(O)cc(Cn4cccn4)nc23)cc1,c1ccc(-c2cnn3ccc(Cn4cccn4)nc23)cc1,1,True,True
Mol2588,Cn1cc(C(C)(C)NC(=O)C#Cc2ccc3c(c2)OCO3)cn1,O=C(C#Cc1ccc2c(c1)OCO2)NCc1cn[nH]c1,0,False,True
Mol2589,O=C1CN(C(=O)c2ccc(Cl)cn2)CCN1CCc1ccccc1,O=C1CN(C(=O)c2ccccn2)CCN1CCc1ccccc1,1,True,True
Mol2590,Cc1ccc(F)c(-c2noc(N)c2C)c1,c1ccc(-c2ccon2)cc1,4,True,True
Mol2591,Cc1c[nH]c(CNCc2ccccc2CC(C)C)n1,c1ccc(CNCc2ncc[nH]2)cc1,1,True,True
Mol2592,COc1cccc([C@@H](C)n2cnc3cn(C)nc3c2=O)c1,O=c1c2n[nH]cc2ncn1Cc1ccccc1,2,False,True
Mol2593,COc1ccc(C)nc1-c1ccc(OC)c(OC)c1OC,c1ccc(-c2ccccn2)cc1,0,False,True
Mol2594,CNc1ccc(/C=C/c2ccc(OCCOCCOCCF)nc2)cc1,C(=C/c1cccnc1)\c1ccccc1,3,True,True
Mol2595,c1cc(-c2noc(CN3CCOCC3)n2)ccn1,c1cc(-c2noc(CN3CCOCC3)n2)ccn1,2,False,True
Mol2596,Cc1ccc2[nH]c(CNC(=O)c3ncoc3C)nc2c1C,O=C(NCc1nc2ccccc2[nH]1)c1cocn1,1,True,True
Mol2597,COc1ccc(Cl)cc1-c1cccc(C(=O)NCCN2CCCC2=O)c1,O=C(NCCN1CCCC1=O)c1cccc(-c2ccccc2)c1,3,True,True
Mol2598,COc1ccc(C(=O)c2ccc(C)cc2)c(OC)c1,O=C(c1ccccc1)c1ccccc1,4,True,True
Mol2599,COc1ccc(C(=O)c2ccc(Cl)cc2)c(OC)c1,O=C(c1ccccc1)c1ccccc1,4,True,True
Mol2600,Cc1cccc(N2CCN(CCCCNC(=O)c3c(F)cccc3F)CC2)c1,O=C(NCCCCN1CCN(c2ccccc2)CC1)c1ccccc1,3,True,True
Mol2601,Cn1nc(N)c2ccc(Br)cc21,c1ccc2[nH]ncc2c1,4,True,True
Mol2602,COC(=O)C1=NOC2(CCN(CCC(C)(C)C)CC2)C1,C1=NOC2(C1)CCNCC2,3,True,True
Mol2603,COc1cc(CN2CCCNCC2)cc2c1OCO2,c1cc2c(cc1CN1CCCNCC1)OCO2,4,True,True
Mol2604,c1ccc(CC2=NCCN2)cc1,c1ccc(CC2=NCCN2)cc1,3,False,True
Mol2605,Cc1cc(F)ccc1-c1nc(CCn2c(C)nc3ccccc32)no1,c1ccc(-c2nc(CCn3cnc4ccccc43)no2)cc1,2,True,True
Mol2606,Cc1ccc2oc(C(=O)N3CC[C@H](O)[C@@H](N4CCOCC4)CC3)cc2c1,O=C(c1cc2ccccc2o1)N1CCC[C@@H](N2CCOCC2)CC1,1,True,True
Mol2607,c1cnc(NCc2cnc3ccsc3c2)nc1,c1cnc(NCc2cnc3ccsc3c2)nc1,4,True,True
Mol2608,Cc1nn(C)c2ncc(CNc3ccon3)cc12,c1cc(NCc2cnc3[nH]ncc3c2)no1,4,False,True
Mol2609,CCOc1ccc(CN[C@@H]2CCC[C@H]2Cc2cc(C)no2)cc1OC,c1ccc(CN[C@@H]2CCC[C@H]2Cc2ccno2)cc1,3,True,True
Mol2610,CC(C)C(=O)N1CCn2nc(CNC3CCc4ccccc4CC3)cc2C1,c1ccc2c(c1)CCC(NCc1cc3n(n1)CCNC3)CC2,3,False,True
Mol2611,CCCn1cnnc1CN(C)Cc1cc(C(C)C)on1,c1nnc(CNCc2ccon2)[nH]1,3,False,True
Mol2612,CC1(CNC(=O)N2CCN(Cc3ccon3)CC2)CCCC1,O=C(NCC1CCCC1)N1CCN(Cc2ccon2)CC1,4,True,True
Mol2613,CCCS(=O)(=O)c1nc(NC2CC2)cc(-c2ccc3c(ccn3C3CC(C)(C)NC(C)(C)C3)c2)n1,c1nc(NC2CC2)cc(-c2ccc3c(ccn3C3CCNCC3)c2)n1,1,True,True
Mol2614,Cc1cc(C)c2c(C(=O)N3CC4(CNC(=O)N4)C3)cc(C)nc2c1,O=C1NCC2(CN(C(=O)c3ccnc4ccccc34)C2)N1,3,False,True
Mol2615,CN(C)S(=O)(=O)CCCN1CCc2ccccc2CC1,c1ccc2c(c1)CCNCC2,3,True,True
Mol2616,COc1cc2c(cc1OC)[C@@H]1Cc3ccc(OC)c(OC)c3CN1CC2,c1ccc2c(c1)C[C@H]1c3ccccc3CCN1C2,3,True,True
Mol2617,CN(C)c1ccnc2sc3c(=O)n(N4CCCCCC4)cnc3c12,O=c1c2sc3ncccc3c2ncn1N1CCCCCC1,0,True,True
Mol2618,CNCc1cc(N(C)C)nc(C2CCCN2C(=O)CCc2c[nH]c3ccccc23)n1,O=C(CCc1c[nH]c2ccccc12)N1CCCC1c1ncccn1,2,True,True
Mol2619,CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(Nc3cc(C)n(C)n3)nc21,O=C(c1cc2c(nc(Nc3cc[nH]n3)c3nc[nH]c32)[nH]1)N(C1CC1)C1CC1,1,True,True
Mol2620,Cc1nc(-c2ccc(S(=O)(=O)N(C)C)cc2)cc(C(C)C)n1,c1ccc(-c2ccncn2)cc1,3,True,True
Mol2621,Cc1cc(C)n2nc(C)c(C(=O)NCCc3nnc(C)s3)c2n1,O=C(NCCc1nncs1)c1cnn2cccnc12,0,False,True
Mol2622,CN(C)S(=O)(=O)CCCN1CCC(CCC(N)=O)CC1,C1CCNCC1,2,False,True
Mol2623,Cc1cccc(C)c1CNC1(CCO)CCOCC1,c1ccc(CNC2CCOCC2)cc1,1,False,True
Mol2624,CCOc1cccc(-c2cccc(N)n2)c1,c1ccc(-c2ccccn2)cc1,0,True,True
Mol2625,CN(Cc1ccc(C(=O)O)cc1)C(=O)c1ccnn1C,O=C(NCc1ccccc1)c1ccn[nH]1,0,False,True
Mol2626,CCN(CC)CC(=O)Nc1ccc(Oc2ccc(C)nn2)cc1,c1ccc(Oc2cccnn2)cc1,3,False,True
Mol2627,CC(C)c1nnc(NCc2cc(F)cc(F)c2)o1,c1ccc(CNc2nnco2)cc1,2,False,True
Mol2628,Cc1cc(C)c2[nH]c(C(=O)N3CC[C@@](O)(CC(C)C)[C@@H](Oc4ccc(F)cc4)C3)c(C)c2c1,O=C(c1cc2ccccc2[nH]1)N1CCC[C@@H](Oc2ccccc2)C1,4,True,True
Mol2629,CSc1ccccc1S(=O)(=O)NC1CCC(CN(C)C)CC1,O=S(=O)(NC1CCCCC1)c1ccccc1,0,False,True
Mol2630,Cc1cccc(N(C)Cc2cnc(N(C)C)nc2)n1,c1ccc(NCc2cncnc2)nc1,4,True,True
Mol2631,CCc1sc(N)nc1-c1ccc(OC)cc1,c1ccc(-c2cscn2)cc1,1,True,True
Mol2632,O=c1c2sccc2nc2n1CCN(Cc1cc(F)ccc1F)CC2,O=c1c2sccc2nc2n1CCN(Cc1ccccc1)CC2,0,True,True
Mol2633,COc1ccc(OC)c(S(=O)(=O)NCCC(=O)Nc2ccccc2C)c1,O=C(CCNS(=O)(=O)c1ccccc1)Nc1ccccc1,0,True,True
Mol2634,CCOCCC(=O)N1CCC2(CCCN(C)CC2)CC1,C1CNCCC2(C1)CCNCC2,0,False,True
Mol2635,Cc1n[nH]c(C2CCN(C(=O)NC3CCN(c4ccc(F)cc4)CC3)CC2)n1,O=C(NC1CCN(c2ccccc2)CC1)N1CCC(c2ncn[nH]2)CC1,1,False,True
Mol2636,COCCc1noc(CN(C)C(=O)c2ccc3c(c2)CCC3)n1,O=C(NCc1ncno1)c1ccc2c(c1)CCC2,0,True,True
Mol2637,OCCN1CCN(c2ccnc3ccc(Br)cc23)CC1,c1ccc2c(N3CCNCC3)ccnc2c1,4,True,True
Mol2638,Cc1cccc(C)c1OCCn1nnnc1C,c1ccc(OCCn2cnnn2)cc1,4,False,True
Mol2639,O=c1c(CO)cc2cc3c(cc2n1Cc1ccccn1)CCC3,O=c1ccc2cc3c(cc2n1Cc1ccccn1)CCC3,2,True,True
Mol2640,COc1cccc(Oc2ccc(NC(=O)CN3CCCCC3=O)cn2)c1,O=C(CN1CCCCC1=O)Nc1ccc(Oc2ccccc2)nc1,3,False,True
Mol2641,N[C@@H]1CCCN(c2c(/C=C3\SC(=O)NC3=O)cccc2-c2ccccc2)C1,O=C1NC(=O)/C(=C/c2cccc(-c3ccccc3)c2N2CCCCC2)S1,4,True,True
Mol2642,CNc1nc(Nc2cnn([C@H]3CCN(C4COC4)C[C@@H]3F)c2Cl)ncc1C(F)(F)F,c1cnc(Nc2cnn(C3CCN(C4COC4)CC3)c2)nc1,1,True,True
Mol2643,Cc1cc(=O)oc2cc(NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC3CCCCC3)NC(=O)OCC3c4ccccc4-c4ccccc43)ccc12,O=C(CNC(=O)[C@H](CC1CCCCC1)NC(=O)OCC1c2ccccc2-c2ccccc21)Nc1ccc2ccc(=O)oc2c1,1,False,True
Mol2644,C[C@H](NC(=O)CCC(F)(F)F)C(=O)N[C@@H]1C(=O)N(CCO)c2ncccc2-c2ccccc21,O=C1Cc2ccccc2-c2cccnc2N1,2,False,True
Mol2645,CNc1nc(C)nc(N[C@H]2CCC[C@@H](C(=O)NCc3ccc(C#N)cc3C(F)(F)F)C2)n1,O=C(NCc1ccccc1)[C@@H]1CCC[C@H](Nc2ncncn2)C1,3,True,True
Mol2646,O=C([C@@H]1CCCN1C(=O)NC(c1ccccc1)c1ccccc1)N1CCCCC1,O=C([C@@H]1CCCN1C(=O)NC(c1ccccc1)c1ccccc1)N1CCCCC1,4,True,True
Mol2647,O=c1c2oc3ccccc3c2ncn1Cc1ccc(F)c(F)c1,O=c1c2oc3ccccc3c2ncn1Cc1ccccc1,4,True,True
Mol2648,COc1cccc(Cc2nc3sc4c(c3c(=O)[nH]2)CCSC4)c1,O=c1[nH]c(Cc2ccccc2)nc2sc3c(c12)CCSC3,2,True,True
Mol2649,COc1cc2c(cc1OC)[C@@H]1CC(=O)[C@@H](CC(C)C)CN1CC2,O=C1CCN2CCc3ccccc3[C@@H]2C1,1,True,True
Mol2650,Cc1cc(NCC2(c3ccncc3)CC2)ncn1,c1cc(C2(CNc3ccncn3)CC2)ccn1,1,False,True
Mol2651,CC(C)c1ccc(CN2CCN(C(=O)C3CCN(C(=O)C4CC4)CC3)CC2)cc1,O=C(C1CC1)N1CCC(C(=O)N2CCN(Cc3ccccc3)CC2)CC1,0,True,True
Mol2652,c1ccc2nc(NCCn3ccnc3)cnc2c1,c1ccc2nc(NCCn3ccnc3)cnc2c1,2,True,True
Mol2653,Cc1nnc(COc2cccc(-n3ccnc3)c2)n1C1CC1,c1cc(OCc2nncn2C2CC2)cc(-n2ccnc2)c1,2,False,True
Mol2654,N#Cc1cnc2cc(F)cc(F)c2c1NC1CCN(CC(N)=O)CC1,c1ccc2c(NC3CCNCC3)ccnc2c1,0,False,True
Mol2655,C#Cc1cccc(N(CC(=O)NC(N)=O)Cc2cccs2)c1,c1ccc(NCc2cccs2)cc1,0,True,True
Mol2656,Cn1cnnc1-c1cccc(NS(=O)(=O)c2cc3c(cc2Cl)OCCO3)c1,O=S(=O)(Nc1cccc(-c2nnc[nH]2)c1)c1ccc2c(c1)OCCO2,2,True,True
Mol2657,Cc1cc(Nc2nnc(C)s2)cc(C2CN(C(=O)Cc3csc(C)n3)CCO2)n1,O=C(Cc1cscn1)N1CCOC(c2cc(Nc3nncs3)ccn2)C1,3,True,True
Mol2658,CC(=O)N[C@H]1CCN(C(=O)N[C@H](C)C(c2ccccc2)c2ccccc2)C1,O=C(NCC(c1ccccc1)c1ccccc1)N1CCCC1,1,True,True
Mol2659,CC(C)CCN1CCC(CNC(=O)C2CC=CC2)CC1,O=C(NCC1CCNCC1)C1CC=CC1,3,True,True
Mol2660,Cc1cccc(NC(=O)CN(C)Cc2nc3ccc(Cl)cc3c(=O)[nH]2)c1C,O=C(CNCc1nc2ccccc2c(=O)[nH]1)Nc1ccccc1,4,True,True
Mol2661,Cc1cccc2cc(C(=O)NCCCn3nnc4ccccc43)n(C)c12,O=C(NCCCn1nnc2ccccc21)c1cc2ccccc2[nH]1,2,True,True
Mol2662,C[C@H]1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)CN(C)C(=O)c2ccc(F)cc21,O=C1NCc2n[nH]cc2-c2cncc(c2)OCc2ccccc21,3,False,True
Mol2663,COc1ccnc(N2CC(O)(C3CC3)C2)n1,c1cnc(N2CC(C3CC3)C2)nc1,1,False,True
Mol2664,Cn1cnnc1-c1cccc(NS(=O)(=O)c2ccc3c(c2)OCCCO3)c1,O=S(=O)(Nc1cccc(-c2nnc[nH]2)c1)c1ccc2c(c1)OCCCO2,2,True,True
Mol2665,O=c1c2cccnc2ncn1Cc1ccc2c(c1)CCCC2,O=c1c2cccnc2ncn1Cc1ccc2c(c1)CCCC2,4,True,True
Mol2666,O=C(NC1CCCCC1)C1=CCN(C(=O)C2CC2)C1,O=C(NC1CCCCC1)C1=CCN(C(=O)C2CC2)C1,0,False,True
Mol2667,CCN(CCO)Cc1nc2cc(OC)c(OC)cc2c(=O)[nH]1,O=c1[nH]cnc2ccccc12,3,False,True
Mol2668,Cc1cncc(CN2CCC(=C3c4ccc(Cl)cc4CCc4cccnc43)CC2)c1,c1cncc(CN2CCC(=C3c4ccccc4CCc4cccnc43)CC2)c1,0,True,True
Mol2669,CCCc1ncncc1C(=O)NCc1noc(C2CC2)n1,O=C(NCc1noc(C2CC2)n1)c1cncnc1,4,False,True
Mol2670,Cc1nccc(N(C)Cc2nc(-c3cccnc3)no2)n1,c1cncc(-c2noc(CNc3ccncn3)n2)c1,1,True,True
Mol2671,COc1cc(C#N)ccc1Cn1ccnc1C(C)C,c1ccc(Cn2ccnc2)cc1,3,True,True
Mol2672,CC(C)CCN1CCc2nc3cc(C4CC4)nn3c(O)c2C1,c1c(C2CC2)nn2cc3c(nc12)CCNC3,0,True,True
Mol2673,Cc1c(C(=O)Nc2ccc(N3CCC(N4CCOCC4)CC3)c(C#N)c2)cnn1-c1ccc(Cl)cc1,O=C(Nc1ccc(N2CCC(N3CCOCC3)CC2)cc1)c1cnn(-c2ccccc2)c1,1,True,True
Mol2674,CCCc1nnc(N2CCC3(CCCC3)C2)s1,c1nnc(N2CCC3(CCCC3)C2)s1,1,True,True
Mol2675,COC(=O)c1cccc2c1CCCN2C(=O)c1ccccc1,O=C(c1ccccc1)N1CCCc2ccccc21,3,True,True
Mol2676,N#Cc1ccc(CNc2cnc3ccccc3c2)o1,c1coc(CNc2cnc3ccccc3c2)c1,3,True,True
Mol2677,c1ccn2cc(CSc3ccc(-n4cccn4)nn3)nc2c1,c1ccn2cc(CSc3ccc(-n4cccn4)nn3)nc2c1,0,True,True
Mol2678,COc1cc(CCNC2CCC3(CC2)OCCO3)ccc1F,c1ccc(CCNC2CCC3(CC2)OCCO3)cc1,0,True,True
Mol2679,COc1ccc(OCc2n[nH]c(-c3ncoc3C(C)C)n2)cc1,c1ccc(OCc2n[nH]c(-c3cocn3)n2)cc1,2,True,True
Mol2680,Cc1ccc(Cl)c(OC[C@@]2(O)CN(C3CCC3)CC[C@@H]2O)c1,c1ccc(OCC2CCCN(C3CCC3)C2)cc1,4,True,True
Mol2681,CCc1[nH]nc(NC2CCN(C(C)C)CC2)c1C,c1cc(NC2CCNCC2)n[nH]1,3,False,True
Mol2682,CCCOc1c2c(nc3cc(C4CCOCC4)nn13)CCC2,c1c(C2CCOCC2)nn2cc3c(nc12)CCC3,4,False,True
Mol2683,O=c1c2ccccc2nc2n1CCN(Cc1ccc(F)cc1)CC2,O=c1c2ccccc2nc2n1CCN(Cc1ccccc1)CC2,1,True,True
Mol2684,O=S(=O)(NCc1n[nH]c2c1CCCCC2)c1ccc(OC(F)F)cc1,O=S(=O)(NCc1n[nH]c2c1CCCCC2)c1ccccc1,3,True,True
Mol2685,CN1CCN(c2oc(-c3cccc4ccccc34)nc2C#N)CC1,c1ccc2c(-c3ncc(N4CCNCC4)o3)cccc2c1,2,True,True
Mol2686,Cc1nnc(CN(C)Cc2cnn(C)c2C)s1,c1nnc(CNCc2cn[nH]c2)s1,0,False,True
Mol2687,COc1ccc(CN2CC(c3ccncc3)C2)cc1Cn1cccn1,c1cc(CN2CC(c3ccncc3)C2)cc(Cn2cccn2)c1,1,True,True
Mol2689,CC(C)C[C@H](CO)Nc1nc(S[C@@H](C)c2ccccc2)nc2nc(N)sc12,c1ccc(CSc2ncc3scnc3n2)cc1,1,True,True
Mol2690,Cc1ccccc1CS(=O)(=O)c1ncc(Cl)c(C(=O)Nc2sc3c(c2C#N)CCCC3)n1,O=C(Nc1cc2c(s1)CCCC2)c1ccnc(S(=O)(=O)Cc2ccccc2)n1,0,True,True
Mol2691,COc1ccc(CNC(=O)CCSc2nc3c(=O)n(C)c(=O)n(C)c3n2C)cc1,O=C(CCSc1nc2c(=O)[nH]c(=O)[nH]c2[nH]1)NCc1ccccc1,2,True,True
Mol2692,CC(C)COc1ccc(C(C)(C)NCc2nnc(C3CCC3)o2)cc1,c1ccc(CNCc2nnc(C3CCC3)o2)cc1,3,True,True
Mol2693,c1csc(Cc2nc(-c3cnccn3)no2)c1,c1csc(Cc2nc(-c3cnccn3)no2)c1,2,True,True
Mol2694,CCCN(C(=O)c1ccc(COC)o1)c1nc2c(s1)CCc1c-2cnn1C,O=C(Nc1nc2c(s1)CCc1[nH]ncc1-2)c1ccco1,3,True,True
Mol2695,COCC(=O)N(CC1CCCO1)c1nc2c(s1)CCc1c-2cnn1C,c1n[nH]c2c1-c1nc(NCC3CCCO3)sc1CC2,3,True,True
Mol2696,CC(C)(C)c1nc(O)c2nnn(C3CCNCC3)c2n1,c1ncc2nnn(C3CCNCC3)c2n1,2,False,True
Mol2697,O=C(Nc1ncccc1OC(F)F)C1CCCCC1,O=C(Nc1ccccn1)C1CCCCC1,2,True,True
Mol2698,CCNc1cc2c(nn1)CCN(C(=O)Cn1ccc3ccccc31)C2,O=C(Cn1ccc2ccccc21)N1CCc2nnccc2C1,1,False,True
Mol2699,Cc1cc(N2CCC(C(=O)NC3CCCCC3)CC2)nc(-c2ccncc2)n1,O=C(NC1CCCCC1)C1CCN(c2ccnc(-c3ccncc3)n2)CC1,4,True,True
Mol2700,COc1ccnc(N2CCCN(Cc3ccccc3C)CC2)n1,c1ccc(CN2CCCN(c3ncccn3)CC2)cc1,0,True,True
Mol2701,COc1ccc(OC)c(C(=O)/C=C/c2ccccc2)c1,O=C(/C=C/c1ccccc1)c1ccccc1,4,True,True
Mol2702,CN1C(=O)N[C@H](Cc2c[nH]c3c(Cl)cccc23)C1=O,O=C1NC(=O)[C@@H](Cc2c[nH]c3ccccc23)N1,2,True,True
Mol2703,CC1(C)CC(=O)c2c(C(F)(F)F)nn(-c3ccc(C(N)=O)c(N[C@H]4CC[C@H](OC(=O)CN)CC4)c3)c2C1,O=C1CCCc2c1cnn2-c1cccc(NC2CCCCC2)c1,2,True,True
Mol2704,Cc1ccc(=O)n(CC2(O)CCN(Cc3ccc4ccccc4n3)CC2)n1,O=c1cccnn1CC1CCN(Cc2ccc3ccccc3n2)CC1,3,False,True
Mol2705,O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,O=S(=O)(Nc1ccccc1)c1ccccc1,2,True,True
Mol2706,c1ccc(-c2cn(C3CNC3)nn2)cc1,c1ccc(-c2cn(C3CNC3)nn2)cc1,4,False,True
Mol2707,COc1cc2nc(-c3ccc(N4CCN(C)CC4)cc3)nc(NCCN3CCOCC3)c2cc1OC,c1ccc2c(NCCN3CCOCC3)nc(-c3ccc(N4CCNCC4)cc3)nc2c1,4,True,True
Mol2708,N#Cc1nc(-c2ccccc2)oc1NCc1ccccc1,c1ccc(CNc2cnc(-c3ccccc3)o2)cc1,2,True,True
Mol2709,Cc1ccc(C)c(OCCC(=O)N2CCC(n3c(=O)[nH]c4ccccc43)CC2)c1,O=C(CCOc1ccccc1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,1,True,True
Mol2710,O=C(Nc1ccc(C(F)(F)F)cc1)c1ccccn1,O=C(Nc1ccccc1)c1ccccn1,2,True,True
Mol2711,O=C(CCCCCCC(=O)Nc1ccccc1)NO,c1ccccc1,2,False,True
Mol2712,Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)CCCN3C(=O)c2cccs2)cc1C,O=C(c1cccs1)N1CCCc2cc(NS(=O)(=O)c3ccccc3)ccc21,1,True,True
