action_type,activity_comment,activity_id,activity_properties,assay_cell_type,assay_chembl_id,assay_description,assay_organism,assay_strain,assay_subcellular_fraction,assay_tax_id,assay_tissue,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,canonical_smiles_rdkit,cell_chembl_id,clogp,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,dummy_atom_count,fraction_csp3,fragment_count,hba,hbd,ligand_efficiency,measurement_audit,modality,molecular_weight,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,raw_filename,raw_identifier,raw_smiles,raw_target,record_id,relation,rotatable_bonds,source,source_row_1based,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,structure_error,structure_status,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,tissue_chembl_id,toid,tpsa,type,undefined_stereo_elements,units,uo_units,upper_value,value
,,14766569,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,c1ccc(Oc2nccc3ccccc23)cc1,c1ccc(Oc2nccc3ccccc23)cc1,,4.027100000000002,,,CHEMBL3301361,,,0,0.0,1,2,0,,"{""number"": ""150.0"", ""relation"": "">"", ""status"": ""VALID""}",,221.25900000000001,CHEMBL1644374,,CHEMBL1644374,,0,,data/raw/chembl/CHEMBL3301370_activities_01000.json,CHEMBL1644374,c1ccc(Oc2nccc3ccccc23)cc1,150.0,2131494,>,2,CHEMBL3301370,16,27,1,>,,CL,mL.min-1.g-1,,150.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,22.12,CLint,0,microL/min/mg,,,150.0
,,14769802,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,,4.610000000000003,,,CHEMBL3301361,,,0,0.4090909090909091,1,3,1,,"{""number"": ""3.0"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,354.446,CHEMBL70972,SERATRODAST,CHEMBL70972,,0,,data/raw/chembl/CHEMBL3301370_activities_01000.json,CHEMBL70972,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,3.0,2132853,,8,CHEMBL3301370,17,27,1,,,CL,mL.min-1.g-1,,3.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,71.44,CLint,1,microL/min/mg,,,3.0
,,14769803,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,C[C@H](CO)Nc1nc(SCc2ccccc2F)nc2[nH]c(=O)sc12,C[C@H](CO)Nc1nc(SCc2ccccc2F)nc2[nH]c(=O)sc12,,2.6037,,,CHEMBL3301361,,,0,0.26666666666666666,1,7,3,,"{""number"": ""3.0"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,366.44300000000004,CHEMBL271012,,CHEMBL271012,,0,,data/raw/chembl/CHEMBL3301370_activities_01000.json,CHEMBL271012,C[C@H](CO)Nc1nc(SCc2ccccc2F)nc2[nH]c(=O)sc12,3.0,2132029,,6,CHEMBL3301370,18,27,1,,,CL,mL.min-1.g-1,,3.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,90.9,CLint,0,microL/min/mg,,,3.0
,,14769804,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,CCOCc1nc2c(N)nc3ccccc3c2n1CC(C)(C)O,CCOCc1nc2c(N)nc3ccccc3c2n1CC(C)(C)O,,2.4741000000000013,,,CHEMBL3301361,,,0,0.4117647058823529,1,6,2,,"{""number"": ""3.0"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,314.38900000000007,CHEMBL383322,RESIQUIMOD,CHEMBL383322,,0,,data/raw/chembl/CHEMBL3301370_activities_01000.json,CHEMBL383322,CCOCc1nc2c(N)nc3ccccc3c2n1CC(C)(C)O,3.0,2130763,,5,CHEMBL3301370,19,27,1,,,CL,mL.min-1.g-1,,3.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,86.19000000000001,CLint,0,microL/min/mg,,,3.0
,,14769805,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,O=C(CC1CCCCCC1)Nc1cccc2c(=O)n([C@H]3CCNC3)ccc12,O=C(CC1CCCCCC1)Nc1cccc2c(=O)n([C@H]3CCNC3)ccc12,,3.834900000000003,,,CHEMBL3301361,,,0,0.5454545454545454,1,4,2,,"{""number"": ""3.0"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,367.49300000000017,CHEMBL552512,,CHEMBL552512,,0,,data/raw/chembl/CHEMBL3301370_activities_01000.json,CHEMBL552512,O=C(CC1CCCCCC1)Nc1cccc2c(=O)n([C@H]3CCNC3)ccc12,3.0,2129520,,4,CHEMBL3301370,20,27,1,,,CL,mL.min-1.g-1,,3.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,63.13,CLint,0,microL/min/mg,,,3.0
,,14769806,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,Cc1ccc(S(=O)(=O)NC(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(C)c4Cl)CC3)CC2)cc1,Cc1ccc(S(=O)(=O)NC(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(C)c4Cl)CC3)CC2)cc1,,5.016340000000005,,,CHEMBL3301361,,,0,0.48,1,5,1,,"{""number"": ""3.0"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,540.5130000000003,CHEMBL2171047,,CHEMBL2171047,,0,,data/raw/chembl/CHEMBL3301370_activities_01000.json,CHEMBL2171047,Cc1ccc(S(=O)(=O)NC(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(C)c4Cl)CC3)CC2)cc1,3.0,2130667,,5,CHEMBL3301370,21,27,1,,,CL,mL.min-1.g-1,,3.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,78.95,CLint,0,microL/min/mg,,,3.0
,,14769807,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1n[nH]c(=O)c2ccccc12,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1n[nH]c(=O)c2ccccc12,,2.864,,,CHEMBL3301361,,,0,0.34782608695652173,1,6,3,,"{""number"": ""3.0"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,491.3750000000003,CHEMBL2208431,,CHEMBL2208431,,0,,data/raw/chembl/CHEMBL3301370_activities_01000.json,CHEMBL2208431,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1n[nH]c(=O)c2ccccc12,3.0,2132116,,7,CHEMBL3301370,22,27,1,,,CL,mL.min-1.g-1,,3.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,107.54999999999998,CLint,0,microL/min/mg,,,3.0
,,14769808,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,COc1cccc(S(=O)(=O)c2c(C)n(CC(=O)O)c3ccc(C)cc23)c1,COc1cccc(S(=O)(=O)c2c(C)n(CC(=O)O)c3ccc(C)cc23)c1,,3.184140000000001,,,CHEMBL3301361,,,0,0.21052631578947367,1,5,1,,"{""number"": ""3.0"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,373.43000000000006,CHEMBL1917448,,CHEMBL1917448,,0,,data/raw/chembl/CHEMBL3301370_activities_01000.json,CHEMBL1917448,COc1cccc(S(=O)(=O)c2c(C)n(CC(=O)O)c3ccc(C)cc23)c1,3.0,2132121,,5,CHEMBL3301370,23,27,1,,,CL,mL.min-1.g-1,,3.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,85.60000000000001,CLint,0,microL/min/mg,,,3.0
,,14769809,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl,O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl,,5.492700000000003,,,CHEMBL3301361,,,0,0.0,1,5,0,,"{""number"": ""3.0"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,436.2700000000001,CHEMBL119385,NEFLAMAPIMOD,CHEMBL119385,,0,,data/raw/chembl/CHEMBL3301370_activities_01000.json,CHEMBL119385,O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl,3.0,2128766,,3,CHEMBL3301370,24,27,1,,,CL,mL.min-1.g-1,,3.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,47.260000000000005,CLint,0,microL/min/mg,,,3.0
,,14769810,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,Cc1ccc(NC(=O)c2ccccc2F)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,Cc1ccc(NC(=O)c2ccccc2F)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,,3.837320000000002,,,CHEMBL3301361,,,0,0.2222222222222222,1,6,1,,"{""number"": ""3.0"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,471.53600000000034,CHEMBL2031229,,CHEMBL2031229,,0,,data/raw/chembl/CHEMBL3301370_activities_01000.json,CHEMBL2031229,Cc1ccc(NC(=O)c2ccccc2F)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,3.0,2132095,,4,CHEMBL3301370,25,27,1,,,CL,mL.min-1.g-1,,3.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,70.47,CLint,0,microL/min/mg,,,3.0
,,14769811,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,Cc1ccc2c(c1)c([S+]([O-])c1ccc(Cl)cc1)c(C)n2CC(=O)O,Cc1ccc2c(c1)c([S+]([O-])c1ccc(Cl)cc1)c(C)n2CC(=O)O,,4.162840000000003,,,CHEMBL3301361,,,0,0.16666666666666666,1,3,1,,"{""number"": ""3.0"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,361.85000000000014,CHEMBL1917445,,CHEMBL1917445,,0,,data/raw/chembl/CHEMBL3301370_activities_01000.json,CHEMBL1917445,Cc1ccc2c(c1)c([S+]([O-])c1ccc(Cl)cc1)c(C)n2CC(=O)O,3.0,2131759,,4,CHEMBL3301370,26,27,1,,,CL,mL.min-1.g-1,,3.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,65.29,CLint,1,microL/min/mg,,,3.0
,,14769812,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,COCCNCc1ccc(-c2cc(C(N)=O)c(NC(N)=O)s2)cc1,COCCNCc1ccc(-c2cc(C(N)=O)c(NC(N)=O)s2)cc1,,1.7405999999999995,,,CHEMBL3301361,,,0,0.25,1,5,4,,"{""number"": ""3.0"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,348.42800000000005,CHEMBL452273,,CHEMBL452273,,0,,data/raw/chembl/CHEMBL3301370_activities_01000.json,CHEMBL452273,COCCNCc1ccc(-c2cc(C(N)=O)c(NC(N)=O)s2)cc1,3.0,2132014,,8,CHEMBL3301370,27,27,1,,,CL,mL.min-1.g-1,,3.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,119.47,CLint,0,microL/min/mg,,,3.0
,,14769813,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,Cc1nc(CSc2nc(N[C@H](C)CO)c3sc(N)nc3n2)cs1,Cc1nc(CSc2nc(N[C@H](C)CO)c3sc(N)nc3n2)cs1,,2.51842,,,CHEMBL3301361,,,0,0.38461538461538464,1,10,3,,"{""number"": ""3.0"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,368.5130000000001,CHEMBL390191,,CHEMBL390191,,0,,data/raw/chembl/CHEMBL3301370_activities_01000.json,CHEMBL390191,Cc1nc(CSc2nc(N[C@H](C)CO)c3sc(N)nc3n2)cs1,3.0,2131987,,6,CHEMBL3301370,28,27,1,,,CL,mL.min-1.g-1,,3.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,109.84,CLint,0,microL/min/mg,,,3.0
,,14769814,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,Nc1nnc(-c2ccccc2)s1,Nc1nnc(-c2ccccc2)s1,,1.7872999999999999,,,CHEMBL3301361,,,0,0.0,1,4,1,,"{""number"": ""3.0"", ""relation"": ""UNKNOWN"", ""status"": ""UNKNOWN_RELATION""}",,177.232,CHEMBL1529362,,CHEMBL1529362,,0,,data/raw/chembl/CHEMBL3301370_activities_01000.json,CHEMBL1529362,Nc1nnc(-c2ccccc2)s1,3.0,2127731,,1,CHEMBL3301370,29,27,1,,,CL,mL.min-1.g-1,,3.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,51.8,CLint,0,microL/min/mg,,,3.0
,,14769815,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,,1.3059999999999998,,,CHEMBL3301361,,,0,0.5384615384615384,1,4,4,,"{""number"": ""3.0"", ""relation"": ""<"", ""status"": ""VALID""}",,239.315,CHEMBL714,ALBUTEROL,CHEMBL714,,0,,data/raw/chembl/CHEMBL3301370_activities_01000.json,CHEMBL714,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,3.0,2128346,<,4,CHEMBL3301370,30,27,1,<,,CL,mL.min-1.g-1,,3.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,72.72,CLint,1,microL/min/mg,,,3.0
,,14769816,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1,,2.4562999999999997,,,CHEMBL3301361,,,0,0.631578947368421,1,3,1,,"{""number"": ""3.0"", ""relation"": ""<"", ""status"": ""VALID""}",,318.43700000000024,CHEMBL1201335,GLYCOPYRRONIUM,CHEMBL1201335,,0,,data/raw/chembl/CHEMBL3301370_activities_01000.json,CHEMBL1201335,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1,3.0,2133145,<,4,CHEMBL3301370,31,27,1,<,,CL,mL.min-1.g-1,,3.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,46.53,CLint,2,microL/min/mg,,,3.0
,,14769818,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@H]1[C@@H]1O[C@@H]12,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@H]1[C@@H]1O[C@@H]12,,2.3457,,,CHEMBL3301361,,,0,0.5263157894736842,1,6,1,,"{""number"": ""3.0"", ""relation"": ""<"", ""status"": ""VALID""}",,392.5220000000001,CHEMBL1900528,TIOTROPIUM,CHEMBL1900528,,0,,data/raw/chembl/CHEMBL3301370_activities_01000.json,CHEMBL1900528,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@H]1[C@@H]1O[C@@H]12,3.0,2132695,<,4,CHEMBL3301370,32,27,1,<,,CL,mL.min-1.g-1,,3.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,59.06,CLint,0,microL/min/mg,,,3.0
,,14769819,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,,3.148200000000002,,,CHEMBL3301361,,,0,0.38095238095238093,1,4,1,,"{""number"": ""3.0"", ""relation"": ""<"", ""status"": ""VALID""}",,388.8950000000002,CHEMBL1000,CETIRIZINE,CHEMBL1000,,0,,data/raw/chembl/CHEMBL3301370_activities_01000.json,CHEMBL1000,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,3.0,2131240,<,8,CHEMBL3301370,33,27,1,<,,CL,mL.min-1.g-1,,3.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,53.010000000000005,CLint,1,microL/min/mg,,,3.0
,,14769820,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,O=C(O)[C@H](Cc1ccccc1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,O=C(O)[C@H](Cc1ccccc1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,,5.244500000000006,,,CHEMBL3301361,,,0,0.5,1,4,1,,"{""number"": ""3.0"", ""relation"": ""<"", ""status"": ""VALID""}",,491.4590000000003,CHEMBL2158835,,CHEMBL2158835,,0,,data/raw/chembl/CHEMBL3301370_activities_01000.json,CHEMBL2158835,O=C(O)[C@H](Cc1ccccc1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,3.0,2132111,<,8,CHEMBL3301370,34,27,1,<,,CL,mL.min-1.g-1,,3.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,53.010000000000005,CLint,0,microL/min/mg,,,3.0
,,14769821,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,,3.4407000000000014,,,CHEMBL3301361,,,0,0.5882352941176471,1,4,2,,"{""number"": ""3.0"", ""relation"": ""<"", ""status"": ""VALID""}",,414.34600000000006,CHEMBL652,FLECAINIDE,CHEMBL652,,0,,data/raw/chembl/CHEMBL3301370_activities_01000.json,CHEMBL652,O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,3.0,2130733,<,7,CHEMBL3301370,35,27,1,<,,CL,mL.min-1.g-1,,3.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,59.59,CLint,1,microL/min/mg,,,3.0
,,14769822,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCOCCNCCc3cccc(Cl)c3)c2s1,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCOCCNCCc3cccc(Cl)c3)c2s1,,2.810600000000001,,,CHEMBL3301361,,,0,0.4090909090909091,1,7,5,,"{""number"": ""3.0"", ""relation"": ""<"", ""status"": ""VALID""}",,466.0030000000001,CHEMBL1807872,,CHEMBL1807872,,0,,data/raw/chembl/CHEMBL3301370_activities_01000.json,CHEMBL1807872,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCOCCNCCc3cccc(Cl)c3)c2s1,3.0,2128105,<,13,CHEMBL3301370,36,27,1,<,,CL,mL.min-1.g-1,,3.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,106.61000000000001,CLint,0,microL/min/mg,,,3.0
,,14769823,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,Cc1ccccc1C[C@@H](C(=O)O)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,Cc1ccccc1C[C@@H](C(=O)O)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,,5.552920000000006,,,CHEMBL3301361,,,0,0.5185185185185185,1,4,1,,"{""number"": ""3.0"", ""relation"": ""<"", ""status"": ""VALID""}",,505.48600000000033,CHEMBL2158772,,CHEMBL2158772,,0,,data/raw/chembl/CHEMBL3301370_activities_01000.json,CHEMBL2158772,Cc1ccccc1C[C@@H](C(=O)O)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,3.0,2132391,<,8,CHEMBL3301370,37,27,1,<,,CL,mL.min-1.g-1,,3.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,53.010000000000005,CLint,0,microL/min/mg,,,3.0
,,14769824,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,N#Cc1cc(F)c(Cl)cc1O[C@H](CCN)c1ccccc1,N#Cc1cc(F)c(Cl)cc1O[C@H](CCN)c1ccccc1,,3.8196800000000017,,,CHEMBL3301361,,,0,0.1875,1,3,1,,"{""number"": ""3.0"", ""relation"": ""<"", ""status"": ""VALID""}",,304.752,CHEMBL1789186,,CHEMBL1789186,,0,,data/raw/chembl/CHEMBL3301370_activities_01000.json,CHEMBL1789186,N#Cc1cc(F)c(Cl)cc1O[C@H](CCN)c1ccccc1,3.0,2131712,<,5,CHEMBL3301370,38,27,1,<,,CL,mL.min-1.g-1,,3.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,59.03999999999999,CLint,0,microL/min/mg,,,3.0
,,14769825,[],,CHEMBL3301370,"ASTRAZENECA: Intrinsic clearance measured in human liver microsomes following incubation at 37C. Experimental range <3 to >150 microL/min/mg. Rapid Commun. Mass Spectrom. 2010, 24, 1730-1736.",Homo sapiens,,Microsome,9606,Liver,A,,,BAO_0002759,BAO_0000251,microsome format,CCS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)c(C)c1,CCS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)c(C)c1,,3.937820000000002,,,CHEMBL3301361,,,0,0.2777777777777778,1,4,1,,"{""number"": ""3.0"", ""relation"": ""<"", ""status"": ""VALID""}",,402.39000000000016,CHEMBL1778639,,CHEMBL1778639,,0,,data/raw/chembl/CHEMBL3301370_activities_01000.json,CHEMBL1778639,CCS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)c(C)c1,3.0,2132162,<,6,CHEMBL3301370,39,27,1,<,,CL,mL.min-1.g-1,,3.0,,VALID,CHEMBL612558,,ADMET,,,CHEMBL3559723,,80.67,CLint,0,microL/min/mg,,,3.0
