CollectionName,Internal ID,LOG HLM_CLint (mL/min/kg),LOG MDR1-MDCK ER (B-A/A-B),LOG PLASMA PROTEIN BINDING (HUMAN) (% unbound),LOG PLASMA PROTEIN BINDING (RAT) (% unbound),LOG RLM_CLint (mL/min/kg),LOG SOLUBILITY PH 6.8 (ug/mL),SMILES,Vendor ID,canonical_smiles_rdkit,clogp,dummy_atom_count,fraction_csp3,fragment_count,hba,hbd,measurement_audit,molecular_weight,raw_filename,raw_identifier,raw_smiles,raw_target,rotatable_bonds,source,source_row_1based,structure_error,structure_status,tpsa,undefined_stereo_elements
emolecules,Mol2716,2.512695067,,,,3.423961951,,Cc1cc2c(s1)c1cnn(Cc3ccccc3F)c(=O)c1n2C,36000467,Cc1cc2c(s1)c1cnn(Cc3ccccc3F)c(=O)c1n2C,3.445520000000002,0,0.17647058823529413,1,5,0,"{""number"": ""2.512695067"", ""relation"": ""="", ""status"": ""VALID""}",327.38400000000007,data/raw/biogen/ADME_public_set_3521.csv,Mol2716,Cc1cc2c(s1)c1cnn(Cc3ccccc3F)c(=O)c1n2C,2.512695067,2,Biogen,2716,,VALID,39.82,0
emolecules,Mol2717,1.134049543,,,,2.268596691,,Cn1c(=O)oc2cc(NC(C3CC3)C3CC3)ccc21,49921198,Cn1c(=O)oc2cc(NC(C3CC3)C3CC3)ccc21,2.732000000000001,0,0.5333333333333333,1,4,1,"{""number"": ""1.134049543"", ""relation"": ""="", ""status"": ""VALID""}",258.32099999999997,data/raw/biogen/ADME_public_set_3521.csv,Mol2717,Cn1c(=O)oc2cc(NC(C3CC3)C3CC3)ccc21,1.134049543,4,Biogen,2717,,VALID,47.17,0
emolecules,Mol2718,1.624776971,,,,3.733402884,,O=C(c1nccc2ccccc12)N1CCC(COc2ccccn2)CC1,42971430,O=C(c1nccc2ccccc12)N1CCC(COc2ccccn2)CC1,3.5610000000000026,0,0.2857142857142857,1,4,0,"{""number"": ""1.624776971"", ""relation"": ""="", ""status"": ""VALID""}",347.41800000000006,data/raw/biogen/ADME_public_set_3521.csv,Mol2718,O=C(c1nccc2ccccc12)N1CCC(COc2ccccn2)CC1,1.624776971,4,Biogen,2718,,VALID,55.32000000000001,0
emolecules,Mol2719,2.321213048,,,,2.900126151,,CO[C@H]1[C@H](C2(C)O[C@@H]2CC=C(C)C)[C@]2(CC[C@H]1OC(=O)/C=C/c1ccc(OCCN(C)C)cc1)CO2,76745984,CO[C@H]1[C@H](C2(C)O[C@@H]2CC=C(C)C)[C@]2(CC[C@H]1OC(=O)/C=C/c1ccc(OCCN(C)C)cc1)CO2,4.259800000000004,0,0.6206896551724138,1,7,0,"{""number"": ""2.321213048"", ""relation"": ""="", ""status"": ""VALID""}",499.6480000000003,data/raw/biogen/ADME_public_set_3521.csv,Mol2719,CO[C@H]1[C@H](C2(C)O[C@@H]2CC=C(C)C)[C@]2(CC[C@H]1OC(=O)/C=C/c1ccc(OCCN(C)C)cc1)CO2,2.321213048,11,Biogen,2719,,VALID,73.06,1
mcule,Mol2720,0.675686709,,,,2.650205496,,NC1(c2nc(-c3ccsc3)no2)CCCCC1,MCULE-6154328913,NC1(c2nc(-c3ccsc3)no2)CCCCC1,2.9162000000000017,0,0.5,1,5,1,"{""number"": ""0.675686709"", ""relation"": ""="", ""status"": ""VALID""}",249.3389999999999,data/raw/biogen/ADME_public_set_3521.csv,Mol2720,NC1(c2nc(-c3ccsc3)no2)CCCCC1,0.675686709,2,Biogen,2720,,VALID,64.94,0
emolecules,Mol2721,0.910571048,,,,2.190014968,,CCCc1cnc(C)nc1N(C)CCC(C)(C)O,222755758,CCCc1cnc(C)nc1N(C)CCC(C)(C)O,2.3347200000000012,0,0.7142857142857143,1,4,1,"{""number"": ""0.910571048"", ""relation"": ""="", ""status"": ""VALID""}",251.37399999999997,data/raw/biogen/ADME_public_set_3521.csv,Mol2721,CCCc1cnc(C)nc1N(C)CCC(C)(C)O,0.910571048,6,Biogen,2721,,VALID,49.25,0
emolecules,Mol2722,2.021040373,,,,3.24054226,,CN(Cc1nc2ccccc2n1C)c1ccnc(-c2ccccc2)n1,44570223,CN(Cc1nc2ccccc2n1C)c1ccnc(-c2ccccc2)n1,3.6667000000000023,0,0.15,1,5,0,"{""number"": ""2.021040373"", ""relation"": ""="", ""status"": ""VALID""}",329.407,data/raw/biogen/ADME_public_set_3521.csv,Mol2722,CN(Cc1nc2ccccc2n1C)c1ccnc(-c2ccccc2)n1,2.021040373,4,Biogen,2722,,VALID,46.84,0
emolecules,Mol2723,1.79805645,,,,2.814836026,,Cc1nccc(-c2cccc(NCC(=O)NCc3ccccc3)c2)n1,31929994,Cc1nccc(-c2cccc(NCC(=O)NCc3ccccc3)c2)n1,3.180320000000001,0,0.15,1,4,2,"{""number"": ""1.79805645"", ""relation"": ""="", ""status"": ""VALID""}",332.407,data/raw/biogen/ADME_public_set_3521.csv,Mol2723,Cc1nccc(-c2cccc(NCC(=O)NCc3ccccc3)c2)n1,1.79805645,6,Biogen,2723,,VALID,66.91,0
emolecules,Mol2724,1.944832928,,,,2.780831967,,CCOc1ccc2c(c1)cc(CN1CCSCC1)c1nn(C)c(=O)n12,323790,CCOc1ccc2c(c1)cc(CN1CCSCC1)c1nn(C)c(=O)n12,2.1336999999999993,0,0.4444444444444444,1,7,0,"{""number"": ""1.944832928"", ""relation"": ""="", ""status"": ""VALID""}",358.4670000000001,data/raw/biogen/ADME_public_set_3521.csv,Mol2724,CCOc1ccc2c(c1)cc(CN1CCSCC1)c1nn(C)c(=O)n12,1.944832928,4,Biogen,2724,,VALID,51.769999999999996,0
emolecules,Mol2725,1.880424839,,,,2.781178565,,O=C(c1ccc(NS(=O)(=O)c2cccc3cccnc23)cc1)N1CCN(CC2CC2)CC1,49435286,O=C(c1ccc(NS(=O)(=O)c2cccc3cccnc23)cc1)N1CCN(CC2CC2)CC1,3.203400000000001,0,0.3333333333333333,1,5,1,"{""number"": ""1.880424839"", ""relation"": ""="", ""status"": ""VALID""}",450.56400000000036,data/raw/biogen/ADME_public_set_3521.csv,Mol2725,O=C(c1ccc(NS(=O)(=O)c2cccc3cccnc23)cc1)N1CCN(CC2CC2)CC1,1.880424839,6,Biogen,2725,,VALID,82.60999999999999,0
emolecules,Mol2726,2.196236999,,,,2.857942493,,Nc1ncccc1OCc1cccc(Cl)c1,37095366,Nc1ncccc1OCc1cccc(Cl)c1,2.896200000000001,0,0.08333333333333333,1,3,1,"{""number"": ""2.196236999"", ""relation"": ""="", ""status"": ""VALID""}",234.686,data/raw/biogen/ADME_public_set_3521.csv,Mol2726,Nc1ncccc1OCc1cccc(Cl)c1,2.196236999,3,Biogen,2726,,VALID,48.14,0
emolecules,Mol2727,1.230244499,,,,2.383677159,,Cc1ccn(CCC(=O)N2CCc3nc4sccc4c(=O)n3CC2)n1,335438,Cc1ccn(CCC(=O)N2CCc3nc4sccc4c(=O)n3CC2)n1,1.4379199999999999,0,0.4117647058823529,1,7,0,"{""number"": ""1.230244499"", ""relation"": ""="", ""status"": ""VALID""}",357.43900000000014,data/raw/biogen/ADME_public_set_3521.csv,Mol2727,Cc1ccn(CCC(=O)N2CCc3nc4sccc4c(=O)n3CC2)n1,1.230244499,3,Biogen,2727,,VALID,73.02000000000001,0
emolecules,Mol2728,1.726572367,,,,2.571881118,,N#CCc1ccc(OCc2ccncc2)cc1,31409845,N#CCc1ccc(OCc2ccncc2)cc1,2.726680000000001,0,0.14285714285714285,1,3,0,"{""number"": ""1.726572367"", ""relation"": ""="", ""status"": ""VALID""}",224.263,data/raw/biogen/ADME_public_set_3521.csv,Mol2728,N#CCc1ccc(OCc2ccncc2)cc1,1.726572367,4,Biogen,2728,,VALID,45.91,0
emolecules,Mol2729,1.266607954,,,,2.137537666,,CN1C(=O)c2ccc(C(=O)N3CCN(C4CCCCC4)CC3)cc2C1=O,45677127,CN1C(=O)c2ccc(C(=O)N3CCN(C4CCCCC4)CC3)cc2C1=O,2.0028999999999995,0,0.55,1,4,0,"{""number"": ""1.266607954"", ""relation"": ""="", ""status"": ""VALID""}",355.43800000000016,data/raw/biogen/ADME_public_set_3521.csv,Mol2729,CN1C(=O)c2ccc(C(=O)N3CCN(C4CCCCC4)CC3)cc2C1=O,1.266607954,2,Biogen,2729,,VALID,60.93000000000001,0
emolecules,Mol2730,2.207243784,,,,2.646507631,,COc1cc(Nc2c(C#N)cnc3cc(OC)c(OC)cc23)c(Cl)cc1Cl,324096268,COc1cc(Nc2c(C#N)cnc3cc(OC)c(OC)cc23)c(Cl)cc1Cl,5.182680000000003,0,0.15789473684210525,1,6,1,"{""number"": ""2.207243784"", ""relation"": ""="", ""status"": ""VALID""}",404.25300000000016,data/raw/biogen/ADME_public_set_3521.csv,Mol2730,COc1cc(Nc2c(C#N)cnc3cc(OC)c(OC)cc23)c(Cl)cc1Cl,2.207243784,5,Biogen,2730,,VALID,76.4,0
emolecules,Mol2731,0.675686709,,,,2.284299862,,CCN(CC)Cc1cnc(NC(=O)c2ccccc2)s1,9875742,CCN(CC)Cc1cnc(NC(=O)c2ccccc2)s1,3.2372000000000014,0,0.3333333333333333,1,4,1,"{""number"": ""0.675686709"", ""relation"": ""="", ""status"": ""VALID""}",289.404,data/raw/biogen/ADME_public_set_3521.csv,Mol2731,CCN(CC)Cc1cnc(NC(=O)c2ccccc2)s1,0.675686709,6,Biogen,2731,,VALID,45.230000000000004,0
emolecules,Mol2732,1.9625398,,,,2.769927232,,Cc1cc(C(F)(F)F)nc(N(C)Cc2c(C)noc2C)n1,48333425,Cc1cc(C(F)(F)F)nc(N(C)Cc2c(C)noc2C)n1,3.045060000000001,0,0.46153846153846156,1,5,0,"{""number"": ""1.9625398"", ""relation"": ""="", ""status"": ""VALID""}",300.28400000000005,data/raw/biogen/ADME_public_set_3521.csv,Mol2732,Cc1cc(C(F)(F)F)nc(N(C)Cc2c(C)noc2C)n1,1.9625398,3,Biogen,2732,,VALID,55.050000000000004,0
emolecules,Mol2733,2.087260827,,,,2.733012532,,Cc1ccc(S(=O)(=O)Nc2ccccc2-c2nc3ccccc3[nH]2)cc1,11942988,Cc1ccc(S(=O)(=O)Nc2ccccc2-c2nc3ccccc3[nH]2)cc1,4.339120000000002,0,0.05,1,3,2,"{""number"": ""2.087260827"", ""relation"": ""="", ""status"": ""VALID""}",363.44200000000006,data/raw/biogen/ADME_public_set_3521.csv,Mol2733,Cc1ccc(S(=O)(=O)Nc2ccccc2-c2nc3ccccc3[nH]2)cc1,2.087260827,4,Biogen,2733,,VALID,74.85,0
emolecules,Mol2734,1.558612583,,,,2.808135319,,COc1cc(C)nc(N2CCN(c3ccc4ccccc4n3)CC2)n1,42893097,COc1cc(C)nc(N2CCN(c3ccc4ccccc4n3)CC2)n1,2.6684200000000002,0,0.3157894736842105,1,6,0,"{""number"": ""1.558612583"", ""relation"": ""="", ""status"": ""VALID""}",335.4110000000001,data/raw/biogen/ADME_public_set_3521.csv,Mol2734,COc1cc(C)nc(N2CCN(c3ccc4ccccc4n3)CC2)n1,1.558612583,3,Biogen,2734,,VALID,54.38,0
emolecules,Mol2735,0.808346036,,,,2.017751002,,Cc1cccc(C)c1OCC(=O)N(C)[C@@H]1CC[C@@H](N2CCOCC2)[C@@H]1O,171815288,Cc1cccc(C)c1OCC(=O)N(C)[C@@H]1CC[C@@H](N2CCOCC2)[C@@H]1O,1.3647399999999996,0,0.65,1,5,1,"{""number"": ""0.808346036"", ""relation"": ""="", ""status"": ""VALID""}",362.47000000000014,data/raw/biogen/ADME_public_set_3521.csv,Mol2735,Cc1cccc(C)c1OCC(=O)N(C)[C@@H]1CC[C@@H](N2CCOCC2)[C@@H]1O,0.808346036,5,Biogen,2735,,VALID,62.24000000000001,0
emolecules,Mol2736,1.547109837,,,,2.843579701,,O=C(Nc1cccc2ncccc12)[C@H]1CCCN(S(=O)(=O)c2ccc(F)cc2)C1,4764041,O=C(Nc1cccc2ncccc12)[C@H]1CCCN(S(=O)(=O)c2ccc(F)cc2)C1,3.413300000000002,0,0.23809523809523808,1,4,1,"{""number"": ""1.547109837"", ""relation"": ""="", ""status"": ""VALID""}",413.4740000000001,data/raw/biogen/ADME_public_set_3521.csv,Mol2736,O=C(Nc1cccc2ncccc12)[C@H]1CCCN(S(=O)(=O)c2ccc(F)cc2)C1,1.547109837,4,Biogen,2736,,VALID,79.37,0
emolecules,Mol2737,0.675686709,,,,1.027920136,,O=C(CN1CCCC1=O)N1CCc2nc3sccc3c(=O)n2CC1,417820,O=C(CN1CCCC1=O)N1CCc2nc3sccc3c(=O)n2CC1,0.46509999999999985,0,0.5,1,6,0,"{""number"": ""0.675686709"", ""relation"": ""="", ""status"": ""VALID""}",346.41200000000015,data/raw/biogen/ADME_public_set_3521.csv,Mol2737,O=C(CN1CCCC1=O)N1CCc2nc3sccc3c(=O)n2CC1,0.675686709,2,Biogen,2737,,VALID,75.51000000000002,0
emolecules,Mol2738,0.945763923,,,,2.022605682,,Cn1ccc(C(=O)NCCc2cc3nc(-c4ccncc4)ccn3n2)n1,325910,Cn1ccc(C(=O)NCCc2cc3nc(-c4ccncc4)ccn3n2)n1,1.4972999999999994,0,0.16666666666666666,1,7,1,"{""number"": ""0.945763923"", ""relation"": ""="", ""status"": ""VALID""}",347.382,data/raw/biogen/ADME_public_set_3521.csv,Mol2738,Cn1ccc(C(=O)NCCc2cc3nc(-c4ccncc4)ccn3n2)n1,0.945763923,5,Biogen,2738,,VALID,90.0,0
emolecules,Mol2739,2.136247975,,,,2.754764081,,Cc1ccnc(NC(=O)c2ccnc(C)n2)c1,42864267,Cc1ccnc(NC(=O)c2ccnc(C)n2)c1,1.74074,0,0.16666666666666666,1,4,1,"{""number"": ""2.136247975"", ""relation"": ""="", ""status"": ""VALID""}",228.25500000000002,data/raw/biogen/ADME_public_set_3521.csv,Mol2739,Cc1ccnc(NC(=O)c2ccnc(C)n2)c1,2.136247975,2,Biogen,2739,,VALID,67.77000000000001,0
emolecules,Mol2740,0.675686709,,,,2.280705818,,CN1CCCN(C(=O)Nc2cccc(OCC(F)F)n2)CC1,49943296,CN1CCCN(C(=O)Nc2cccc(OCC(F)F)n2)CC1,1.8948999999999998,0,0.5714285714285714,1,4,1,"{""number"": ""0.675686709"", ""relation"": ""="", ""status"": ""VALID""}",314.33600000000007,data/raw/biogen/ADME_public_set_3521.csv,Mol2740,CN1CCCN(C(=O)Nc2cccc(OCC(F)F)n2)CC1,0.675686709,4,Biogen,2740,,VALID,57.7,0
emolecules,Mol2741,0.675686709,,,,2.593793186,,CN(C(=O)[C@@H](N)Cc1ccccc1)c1ccccc1,300556604,CN(C(=O)[C@@H](N)Cc1ccccc1)c1ccccc1,2.2194000000000003,0,0.1875,1,2,1,"{""number"": ""0.675686709"", ""relation"": ""="", ""status"": ""VALID""}",254.33300000000006,data/raw/biogen/ADME_public_set_3521.csv,Mol2741,CN(C(=O)[C@@H](N)Cc1ccccc1)c1ccccc1,0.675686709,4,Biogen,2741,,VALID,46.33,0
emolecules,Mol2742,1.045635871,,,,2.688189264,,O=C1OCCN1CCN1CCC(c2cc3ccccc3[nH]2)CC1,44503984,O=C1OCCN1CCN1CCC(c2cc3ccccc3[nH]2)CC1,2.799500000000001,0,0.5,1,3,1,"{""number"": ""1.045635871"", ""relation"": ""="", ""status"": ""VALID""}",313.40100000000007,data/raw/biogen/ADME_public_set_3521.csv,Mol2742,O=C1OCCN1CCN1CCC(c2cc3ccccc3[nH]2)CC1,1.045635871,4,Biogen,2742,,VALID,48.57,0
emolecules,Mol2743,1.829522473,,,,2.751771641,,Cn1nccc1C(=O)NCCc1cc2nc(-c3cccs3)ccn2n1,414760,Cn1nccc1C(=O)NCCc1cc2nc(-c3cccs3)ccn2n1,2.1638,0,0.17647058823529413,1,7,1,"{""number"": ""1.829522473"", ""relation"": ""="", ""status"": ""VALID""}",352.423,data/raw/biogen/ADME_public_set_3521.csv,Mol2743,Cn1nccc1C(=O)NCCc1cc2nc(-c3cccs3)ccn2n1,1.829522473,5,Biogen,2743,,VALID,77.11,0
emolecules,Mol2744,1.417069656,,,,1.692000366,,COc1cc(-c2cn(C3CCc4c(F)cccc4N(CC(F)(F)F)C3=O)nn2)ccc1-n1cnc(C)c1,44811783,COc1cc(-c2cn(C3CCc4c(F)cccc4N(CC(F)(F)F)C3=O)nn2)ccc1-n1cnc(C)c1,4.6697200000000025,0,0.28,1,7,0,"{""number"": ""1.417069656"", ""relation"": ""="", ""status"": ""VALID""}",514.4830000000002,data/raw/biogen/ADME_public_set_3521.csv,Mol2744,COc1cc(-c2cn(C3CCc4c(F)cccc4N(CC(F)(F)F)C3=O)nn2)ccc1-n1cnc(C)c1,1.417069656,5,Biogen,2744,,VALID,78.07000000000001,1
emolecules,Mol2745,2.081606511,,,,3.753651376,,Brc1cnc(N2CCCN(c3ccccc3)CC2)nc1,73026603,Brc1cnc(N2CCCN(c3ccccc3)CC2)nc1,2.955800000000001,0,0.3333333333333333,1,4,0,"{""number"": ""2.081606511"", ""relation"": ""="", ""status"": ""VALID""}",333.23300000000006,data/raw/biogen/ADME_public_set_3521.csv,Mol2745,Brc1cnc(N2CCCN(c3ccccc3)CC2)nc1,2.081606511,2,Biogen,2745,,VALID,32.260000000000005,0
emolecules,Mol2746,2.426972962,,,,2.709458228,,O=[N+]([O-])c1ccc(S(=O)(=O)Nc2cccc(-c3nc4ccccc4s3)c2)cc1,2511683,O=[N+]([O-])c1ccc(S(=O)(=O)Nc2cccc(-c3nc4ccccc4s3)c2)cc1,4.672300000000003,0,0.0,1,6,1,"{""number"": ""2.426972962"", ""relation"": ""="", ""status"": ""VALID""}",411.46400000000006,data/raw/biogen/ADME_public_set_3521.csv,Mol2746,O=[N+]([O-])c1ccc(S(=O)(=O)Nc2cccc(-c3nc4ccccc4s3)c2)cc1,2.426972962,5,Biogen,2746,,VALID,102.2,0
emolecules,Mol2747,2.345463913,,,,3.552021768,,C[C@@H](Cn1nc2c(cc1=O)CCCCC2)NC(=O)CCc1ccccc1,327128,C[C@@H](Cn1nc2c(cc1=O)CCCCC2)NC(=O)CCc1ccccc1,2.649700000000001,0,0.47619047619047616,1,4,1,"{""number"": ""2.345463913"", ""relation"": ""="", ""status"": ""VALID""}",353.46600000000007,data/raw/biogen/ADME_public_set_3521.csv,Mol2747,C[C@@H](Cn1nc2c(cc1=O)CCCCC2)NC(=O)CCc1ccccc1,2.345463913,6,Biogen,2747,,VALID,63.99,0
emolecules,Mol2748,0.675686709,,,,2.389173175,,Cc1cnc(CNC2(c3nccs3)CCCC2)cn1,45764824,Cc1cnc(CNC2(c3nccs3)CCCC2)cn1,2.800620000000001,0,0.5,1,5,1,"{""number"": ""0.675686709"", ""relation"": ""="", ""status"": ""VALID""}",274.393,data/raw/biogen/ADME_public_set_3521.csv,Mol2748,Cc1cnc(CNC2(c3nccs3)CCCC2)cn1,0.675686709,4,Biogen,2748,,VALID,50.7,0
emolecules,Mol2749,1.619886029,,,,2.215211783,,Cc1ccc(C)c(NC(=O)c2cccc(-c3ncon3)c2)c1,43379645,Cc1ccc(C)c(NC(=O)c2cccc(-c3ncon3)c2)c1,3.6057400000000017,0,0.11764705882352941,1,4,1,"{""number"": ""1.619886029"", ""relation"": ""="", ""status"": ""VALID""}",293.326,data/raw/biogen/ADME_public_set_3521.csv,Mol2749,Cc1ccc(C)c(NC(=O)c2cccc(-c3ncon3)c2)c1,1.619886029,3,Biogen,2749,,VALID,68.02000000000001,0
emolecules,Mol2750,0.675686709,,,,1.641464195,,Cn1cc(Br)cc1C(=O)N1CCc2nn[nH]c2C1,49325497,Cn1cc(Br)cc1C(=O)N1CCc2nn[nH]c2C1,1.1042,0,0.36363636363636365,1,4,1,"{""number"": ""0.675686709"", ""relation"": ""="", ""status"": ""VALID""}",310.15500000000003,data/raw/biogen/ADME_public_set_3521.csv,Mol2750,Cn1cc(Br)cc1C(=O)N1CCc2nn[nH]c2C1,0.675686709,1,Biogen,2750,,VALID,66.81,0
emolecules,Mol2751,1.232335277,,,,2.417443459,,Cc1cnc(-c2nc(NCc3cccnc3)ncc2-c2cc(C)no2)cn1,314756,Cc1cnc(-c2nc(NCc3cccnc3)ncc2-c2cc(C)no2)cn1,3.2125400000000015,0,0.15789473684210525,1,8,1,"{""number"": ""1.232335277"", ""relation"": ""="", ""status"": ""VALID""}",359.39300000000014,data/raw/biogen/ADME_public_set_3521.csv,Mol2751,Cc1cnc(-c2nc(NCc3cccnc3)ncc2-c2cc(C)no2)cn1,1.232335277,5,Biogen,2751,,VALID,102.51,0
emolecules,Mol2752,1.6098291,,,,2.425499984,,Cc1noc(CCNc2cccc(F)c2C#N)n1,48227810,Cc1noc(CCNc2cccc(F)c2C#N)n1,2.0434,0,0.25,1,5,1,"{""number"": ""1.6098291"", ""relation"": ""="", ""status"": ""VALID""}",246.245,data/raw/biogen/ADME_public_set_3521.csv,Mol2752,Cc1noc(CCNc2cccc(F)c2C#N)n1,1.6098291,4,Biogen,2752,,VALID,74.74000000000001,0
emolecules,Mol2753,0.675686709,,,,1.027920136,,CN(C(=O)c1cccc(C(=O)O)c1)c1ccccc1,32443561,CN(C(=O)c1cccc(C(=O)O)c1)c1ccccc1,2.6614000000000013,0,0.06666666666666667,1,2,1,"{""number"": ""0.675686709"", ""relation"": ""="", ""status"": ""VALID""}",255.273,data/raw/biogen/ADME_public_set_3521.csv,Mol2753,CN(C(=O)c1cccc(C(=O)O)c1)c1ccccc1,0.675686709,3,Biogen,2753,,VALID,57.61,0
emolecules,Mol2754,0.896415976,,,,2.753397659,,O=C(NCC1(Sc2ccccc2)CC1)c1ccc(=O)[nH]n1,49006909,O=C(NCC1(Sc2ccccc2)CC1)c1ccc(=O)[nH]n1,1.8245999999999998,0,0.26666666666666666,1,4,2,"{""number"": ""0.896415976"", ""relation"": ""="", ""status"": ""VALID""}",301.37100000000004,data/raw/biogen/ADME_public_set_3521.csv,Mol2754,O=C(NCC1(Sc2ccccc2)CC1)c1ccc(=O)[nH]n1,0.896415976,5,Biogen,2754,,VALID,74.85,0
emolecules,Mol2755,1.300704153,,,,2.156040056,,O=c1n(Cc2ccncc2)nc2n1-c1cc(Cl)ccc1C1=NCCN12,409548,O=c1n(Cc2ccncc2)nc2n1-c1cc(Cl)ccc1C1=NCCN12,1.7108999999999999,0,0.17647058823529413,1,7,0,"{""number"": ""1.300704153"", ""relation"": ""="", ""status"": ""VALID""}",352.78500000000014,data/raw/biogen/ADME_public_set_3521.csv,Mol2755,O=c1n(Cc2ccncc2)nc2n1-c1cc(Cl)ccc1C1=NCCN12,1.300704153,2,Biogen,2755,,VALID,68.30999999999999,0
emolecules,Mol2756,1.542161534,,,,2.363551219,,CC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CCN(C(C)C)C2,30103425,CC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CCN(C(C)C)C2,4.749700000000003,0,0.3684210526315789,1,5,1,"{""number"": ""1.542161534"", ""relation"": ""="", ""status"": ""VALID""}",371.5310000000002,data/raw/biogen/ADME_public_set_3521.csv,Mol2756,CC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CCN(C(C)C)C2,1.542161534,3,Biogen,2756,,VALID,45.230000000000004,0
emolecules,Mol2757,1.742921423,,,,2.776868188,,CC(C)C[C@H](C(=O)N[C@H](C(=O)OC1CCCC1)c1ccccc1)[C@@H](O)C(=O)NO,31206120,CC(C)C[C@H](C(=O)N[C@H](C(=O)OC1CCCC1)c1ccccc1)[C@@H](O)C(=O)NO,1.8582999999999998,0,0.5714285714285714,1,6,4,"{""number"": ""1.742921423"", ""relation"": ""="", ""status"": ""VALID""}",406.479,data/raw/biogen/ADME_public_set_3521.csv,Mol2757,CC(C)C[C@H](C(=O)N[C@H](C(=O)OC1CCCC1)c1ccccc1)[C@@H](O)C(=O)NO,1.742921423,9,Biogen,2757,,VALID,124.96000000000002,0
emolecules,Mol2758,1.897385138,,,,3.313590955,,CCN(C(=O)c1cccc(-n2cccn2)c1)c1ccc(C#N)c(Cl)c1,45689309,CCN(C(=O)c1cccc(-n2cccn2)c1)c1ccc(C#N)c(Cl)c1,4.064080000000003,0,0.10526315789473684,1,4,0,"{""number"": ""1.897385138"", ""relation"": ""="", ""status"": ""VALID""}",350.8090000000001,data/raw/biogen/ADME_public_set_3521.csv,Mol2758,CCN(C(=O)c1cccc(-n2cccn2)c1)c1ccc(C#N)c(Cl)c1,1.897385138,4,Biogen,2758,,VALID,61.92,0
emolecules,Mol2759,0.675686709,,,,2.790511755,,CN1CCN(c2cccc(C#N)n2)CC1,25040647,CN1CCN(c2cccc(C#N)n2)CC1,0.7050799999999999,0,0.45454545454545453,1,4,0,"{""number"": ""0.675686709"", ""relation"": ""="", ""status"": ""VALID""}",202.26099999999994,data/raw/biogen/ADME_public_set_3521.csv,Mol2759,CN1CCN(c2cccc(C#N)n2)CC1,0.675686709,1,Biogen,2759,,VALID,43.16,0
enamineHTS,Mol2760,0.675686709,,,,1.811963552,,N#CC1(NC(=O)c2ccc3c(c2)OCO3)CCCC1,Z86756264,N#CC1(NC(=O)c2ccc3c(c2)OCO3)CCCC1,1.98148,0,0.42857142857142855,1,4,1,"{""number"": ""0.675686709"", ""relation"": ""="", ""status"": ""VALID""}",258.27699999999993,data/raw/biogen/ADME_public_set_3521.csv,Mol2760,N#CC1(NC(=O)c2ccc3c(c2)OCO3)CCCC1,0.675686709,2,Biogen,2760,,VALID,71.35000000000001,0
emolecules,Mol2761,0.675686709,,,,1.027920136,,Cc1ccc(OCC(=O)Nc2cc(C)on2)nc1,43647816,Cc1ccc(OCC(=O)Nc2cc(C)on2)nc1,1.7039399999999998,0,0.25,1,5,1,"{""number"": ""0.675686709"", ""relation"": ""="", ""status"": ""VALID""}",247.25400000000002,data/raw/biogen/ADME_public_set_3521.csv,Mol2761,Cc1ccc(OCC(=O)Nc2cc(C)on2)nc1,0.675686709,4,Biogen,2761,,VALID,77.25,0
emolecules,Mol2762,0.675686709,,,,1.212986185,,Nc1nccc2c1ncn2[C@H]1C=C(CO)[C@@H](O)[C@H]1O,300733082,Nc1nccc2c1ncn2[C@H]1C=C(CO)[C@@H](O)[C@H]1O,-0.7913000000000003,0,0.3333333333333333,1,7,4,"{""number"": ""0.675686709"", ""relation"": ""="", ""status"": ""VALID""}",262.269,data/raw/biogen/ADME_public_set_3521.csv,Mol2762,Nc1nccc2c1ncn2[C@H]1C=C(CO)[C@@H](O)[C@H]1O,0.675686709,2,Biogen,2762,,VALID,117.42,0
emolecules,Mol2763,1.328909405,,,,2.274342616,,CCc1nc2ccccc2n1CC(=O)Nc1cnc2ccccc2c1,44522336,CCc1nc2ccccc2n1CC(=O)Nc1cnc2ccccc2c1,3.7856000000000023,0,0.15,1,4,1,"{""number"": ""1.328909405"", ""relation"": ""="", ""status"": ""VALID""}",330.391,data/raw/biogen/ADME_public_set_3521.csv,Mol2763,CCc1nc2ccccc2n1CC(=O)Nc1cnc2ccccc2c1,1.328909405,4,Biogen,2763,,VALID,59.81,0
emolecules,Mol2764,2.246993158,,,,3.247574367,,Cc1c(C(=O)NCC2CCSCC2)nnn1-c1cccc2cnccc12,48347621,Cc1c(C(=O)NCC2CCSCC2)nnn1-c1cccc2cnccc12,2.996920000000001,0,0.3684210526315789,1,6,1,"{""number"": ""2.246993158"", ""relation"": ""="", ""status"": ""VALID""}",367.47800000000007,data/raw/biogen/ADME_public_set_3521.csv,Mol2764,Cc1c(C(=O)NCC2CCSCC2)nnn1-c1cccc2cnccc12,2.246993158,4,Biogen,2764,,VALID,72.7,0
